signal_date,next_date,group,machine_count,group_signal_total,group_signal_score,any_signal_machine_count,all3_machine_count,up_up_up_count,right_count,low_convergence_right_count,no_signal_machine_count,signal_machine_ratio,all3_machine_ratio,down_down_down_count,next_bullish_count,next_bullish_rate,next_close_mean,next_close_median,next_close_sum,next_high_mean,next_low_mean,next_max_close,next_max_high,next_min_low,next_any_close_gt_3000,next_any_close_gt_5000,next_any_close_gt_10000,next_any_close_gt_15000,next_any_close_gt_20000,next_any_close_gt_3000_machine_count,next_any_close_gt_5000_machine_count,next_any_close_gt_10000_machine_count,evaluated,rank
2026-07-14,2026-07-15,g3,5,0,0.0,0,0,0,0,0,5,0.0,0.0,2,2,0.4,-4278.0,-3467.0,-21390.0,3362.0,-7360.0,6466.0,6638.0,-17244.0,True,True,False,False,False,1,1,0,True,7
2026-07-14,2026-07-15,g4,5,1,0.2,1,0,1,0,0,4,0.2,0.0,0,2,0.4,2152.0,-13021.0,10760.0,13818.2,-13131.0,40365.0,41406.0,-23745.0,True,True,True,True,True,2,2,2,True,6
2026-07-14,2026-07-15,g5,5,4,0.8,2,0,0,2,2,3,0.4,0.0,3,0,0.0,-7359.8,-6844.0,-36799.0,655.2,-7733.2,-4000.0,2414.0,-10489.0,False,False,False,False,False,0,0,0,True,3
2026-07-14,2026-07-15,g6,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,4,1.0,4310.25,3060.5,17241.0,7586.25,-4577.75,11034.0,11207.0,-8356.0,True,True,True,False,False,2,1,1,True,8
2026-07-14,2026-07-15,g7,4,0,0.0,0,0,0,0,0,4,0.0,0.0,2,1,0.25,12.0,-4089.0,48.0,4612.0,-4800.0,12759.0,15172.0,-6222.0,True,True,True,False,False,1,1,1,True,9
2026-07-14,2026-07-15,g8,4,4,1.0,3,0,1,2,1,1,0.75,0.0,1,4,1.0,5129.5,4181.5,20518.0,7133.5,-3489.0,11724.0,12931.0,-6222.0,True,True,True,False,False,2,2,1,True,2
2026-07-14,2026-07-15,g9,4,3,0.75,1,1,1,1,1,3,0.25,0.25,0,1,0.25,-2415.25,-8444.5,-9661.0,6767.25,-11592.0,19483.0,19483.0,-22723.0,True,True,True,True,False,1,1,1,True,4
2026-07-15,2026-07-16,g1,4,6,1.5,3,1,2,2,2,1,0.75,0.25,0,3,0.75,1121.0,2241.5,4484.0,4827.5,-6155.5,5690.0,12586.0,-10133.0,True,True,False,False,False,1,1,0,True,1
2026-07-15,2026-07-16,g2,4,3,0.75,2,0,2,1,0,2,0.5,0.0,1,2,0.5,-1422.0,-2413.5,-5688.0,5301.5,-5755.5,10517.0,16034.0,-11378.0,True,True,True,False,False,1,1,1,True,3
2026-07-15,2026-07-16,g3,5,2,0.4,1,0,0,1,1,4,0.2,0.0,0,1,0.2,-5276.0,-2044.0,-26380.0,4482.8,-9971.0,4655.0,14483.0,-24255.0,True,False,False,False,False,1,0,0,True,5
2026-07-15,2026-07-16,g4,5,2,0.4,1,0,0,1,1,4,0.2,0.0,1,1,0.2,-4263.4,-2756.0,-21317.0,2275.8,-7715.6,5172.0,11379.0,-15111.0,True,True,False,False,False,1,1,0,True,6
2026-07-15,2026-07-16,g5,5,0,0.0,0,0,0,0,0,5,0.0,0.0,0,2,0.4,987.2,-5867.0,4936.0,10110.8,-11599.2,28462.0,30769.0,-21702.0,True,True,True,True,True,2,2,2,True,8
2026-07-15,2026-07-16,g6,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,2,0.5,100.25,100.0,401.0,4741.5,-8577.75,10690.0,12414.0,-15822.0,True,True,True,False,False,2,1,1,True,9
2026-07-15,2026-07-16,g7,4,1,0.25,1,0,1,0,0,3,0.25,0.0,0,3,0.75,9299.5,11814.0,37198.0,13134.5,-8351.25,21570.0,23306.0,-16889.0,True,True,True,True,True,3,2,2,True,7
2026-07-15,2026-07-16,g8,4,3,0.75,2,0,2,1,0,2,0.5,0.0,0,2,0.5,2296.5,3221.0,9186.0,8232.75,-7511.0,14655.0,17241.0,-16000.0,True,True,True,False,False,2,2,2,True,4
2026-07-15,2026-07-16,g9,4,4,1.0,2,0,0,2,2,2,0.5,0.0,0,1,0.25,-1205.25,-444.5,-4821.0,3189.5,-6177.75,690.0,6638.0,-10489.0,False,False,False,False,False,0,0,0,True,2
2026-07-16,2026-07-17,g1,4,5,1.25,3,0,1,3,1,1,0.75,0.0,0,4,1.0,16429.25,15876.5,65717.0,19350.5,-2058.0,26033.0,27273.0,-4444.0,True,True,True,True,True,4,4,3,True,1
2026-07-16,2026-07-17,g2,4,1,0.25,1,0,0,1,0,3,0.25,0.0,0,1,0.25,-4429.75,-8222.0,-17719.0,4094.75,-8733.5,12414.0,16379.0,-13689.0,True,True,True,False,False,1,1,1,True,8
2026-07-16,2026-07-17,g3,5,4,0.8,2,0,0,2,2,3,0.4,0.0,0,2,0.4,-6041.8,-15467.0,-30209.0,5017.2,-11662.0,9655.0,16034.0,-17600.0,True,True,False,False,False,2,2,0,True,4
2026-07-16,2026-07-17,g4,5,2,0.4,1,0,0,1,1,4,0.2,0.0,1,2,0.4,-929.2,-10489.0,-4646.0,7034.4,-8853.4,15862.0,17931.0,-14400.0,True,True,True,True,False,2,2,2,True,7
2026-07-16,2026-07-17,g5,5,3,0.6,2,0,0,2,1,3,0.4,0.0,0,3,0.6,4615.0,7328.0,23075.0,8516.8,-5653.4,19339.0,22066.0,-13156.0,True,True,True,True,False,3,3,2,True,5
2026-07-16,2026-07-17,g6,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,0,0.0,-9786.5,-8977.5,-39146.0,3906.5,-11756.0,0.0,7586.0,-21957.0,False,False,False,False,False,0,0,0,True,6
2026-07-16,2026-07-17,g7,4,5,1.25,3,0,0,3,2,1,0.75,0.0,0,2,0.5,2388.5,-1369.5,9554.0,8994.25,-5604.5,20826.0,21322.0,-8533.0,True,True,True,True,True,2,2,1,True,2
2026-07-16,2026-07-17,g8,4,4,1.0,2,0,0,2,2,2,0.5,0.0,0,2,0.5,3722.0,2924.5,14888.0,8232.75,-3377.75,15172.0,16207.0,-6133.0,True,True,True,True,False,2,2,1,True,3
2026-07-16,2026-07-17,g9,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,3,0.75,8990.5,8620.5,35962.0,10972.0,-5730.25,22810.0,23802.0,-15822.0,True,True,True,True,True,3,3,2,True,9
2026-07-17,2026-07-18,g1,4,3,0.75,1,1,1,1,1,3,0.25,0.25,1,1,0.25,5339.25,-7378.0,21357.0,12409.25,-11783.5,47135.0,47396.0,-14222.0,True,True,True,True,True,1,1,1,True,5
2026-07-17,2026-07-18,g2,4,1,0.25,1,0,1,0,0,3,0.25,0.0,0,2,0.5,-2259.5,2665.0,-9038.0,10387.75,-9168.25,14483.0,17414.0,-28851.0,True,True,True,False,False,2,2,2,True,6
2026-07-17,2026-07-18,g3,5,6,1.2,2,2,2,2,2,3,0.4,0.4,1,1,0.2,-7591.8,-9956.0,-37959.0,1620.6,-12604.4,86.0,3448.0,-17244.0,False,False,False,False,False,0,0,0,True,2
2026-07-17,2026-07-18,g4,5,6,1.2,2,2,2,2,2,3,0.4,0.4,0,3,0.6,-1239.6,86.0,-6198.0,10691.4,-8633.2,23802.0,25785.0,-22213.0,True,True,True,True,True,1,1,1,True,3
2026-07-17,2026-07-18,g5,5,0,0.0,0,0,0,0,0,5,0.0,0.0,1,1,0.2,-11779.8,-12444.0,-58899.0,4066.8,-14620.0,4138.0,7414.0,-26043.0,True,False,False,False,False,1,0,0,True,8
2026-07-17,2026-07-18,g6,4,1,0.25,1,0,1,0,0,3,0.25,0.0,0,0,0.0,-7005.5,-5200.0,-28022.0,6948.0,-8338.75,-2133.0,13223.0,-15489.0,False,False,False,False,False,0,0,0,True,7
2026-07-17,2026-07-18,g7,4,6,1.5,2,2,2,2,2,2,0.5,0.5,0,1,0.25,-5338.5,-7555.5,-21354.0,5021.5,-9266.75,9224.0,10862.0,-15467.0,True,True,False,False,False,1,1,0,True,1
2026-07-17,2026-07-18,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,2,0.5,-790.75,147.0,-3163.0,10821.25,-5277.25,8276.0,23802.0,-11733.0,True,True,False,False,False,2,2,0,True,9
2026-07-17,2026-07-18,g9,4,4,1.0,2,0,0,2,2,2,0.5,0.0,0,4,1.0,18606.25,15515.0,74425.0,22275.0,-2845.0,36154.0,37949.0,-5714.0,True,True,True,True,True,4,4,3,True,4
2026-07-18,2026-07-19,g1,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,3,0.75,8379.75,8233.0,33519.0,14555.75,-7994.5,35897.0,36154.0,-18844.0,True,True,True,True,True,3,3,1,True,1
2026-07-18,2026-07-19,g2,4,2,0.5,1,0,1,1,0,3,0.25,0.0,0,1,0.25,-5276.75,-13422.0,-21107.0,11014.75,-16842.75,38205.0,39231.0,-32468.0,True,True,True,True,True,1,1,1,True,2
2026-07-18,2026-07-19,g3,5,2,0.4,1,0,0,1,1,4,0.2,0.0,0,2,0.4,-2159.8,-8533.0,-10799.0,6965.2,-12159.2,25289.0,26033.0,-20089.0,True,True,True,True,True,2,2,1,True,5
2026-07-18,2026-07-19,g4,5,0,0.0,0,0,0,0,0,5,0.0,0.0,2,1,0.2,-13194.2,-19911.0,-65971.0,3416.2,-16323.4,11379.0,15345.0,-21191.0,True,True,True,False,False,1,1,1,True,7
2026-07-18,2026-07-19,g5,5,2,0.4,2,0,2,0,0,3,0.4,0.0,0,3,0.6,2666.4,1379.0,13332.0,9648.8,-7487.8,15124.0,20826.0,-10553.0,True,True,True,True,False,2,2,2,True,6
2026-07-18,2026-07-19,g6,4,2,0.5,2,0,1,1,0,2,0.5,0.0,1,2,0.5,-402.5,-148.0,-1610.0,4806.0,-7088.75,5086.0,8793.0,-10844.0,True,True,False,False,False,1,1,0,True,3
2026-07-18,2026-07-19,g7,4,2,0.5,1,0,1,1,0,3,0.25,0.0,0,1,0.25,608.75,-5778.0,2435.0,7734.0,-8422.0,23058.0,24298.0,-16000.0,True,True,True,True,True,1,1,1,True,4
2026-07-18,2026-07-19,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,1,0.25,-8162.25,-8489.0,-32649.0,3577.5,-13732.5,12414.0,12931.0,-28085.0,True,True,True,False,False,1,1,1,True,8
2026-07-18,2026-07-19,g9,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,1,0.25,-2672.25,-4577.5,-10689.0,7112.0,-7822.25,9310.0,14483.0,-10844.0,True,True,False,False,False,1,1,0,True,9
2026-07-19,2026-07-20,g1,4,2,0.5,1,0,1,1,0,3,0.25,0.0,1,1,0.25,-2458.0,-4488.5,-9832.0,3362.0,-7999.75,10345.0,10517.0,-14222.0,True,True,True,False,False,1,1,1,True,5
2026-07-19,2026-07-20,g2,4,3,0.75,1,1,1,1,1,3,0.25,0.25,0,1,0.25,-8199.75,-9600.0,-32799.0,3663.75,-16871.75,8103.0,10172.0,-25532.0,True,True,False,False,False,1,1,0,True,2
2026-07-19,2026-07-20,g3,5,5,1.0,3,0,2,2,1,2,0.6,0.0,0,4,0.8,10374.6,14483.0,51873.0,15367.8,-6643.6,20826.0,21322.0,-16889.0,True,True,True,True,True,4,4,4,True,1
2026-07-19,2026-07-20,g4,5,3,0.6,2,0,1,1,1,3,0.4,0.0,1,2,0.4,-4241.0,-8533.0,-21205.0,4224.2,-12545.2,6379.0,12414.0,-20681.0,True,True,False,False,False,1,1,0,True,3
2026-07-19,2026-07-20,g5,5,3,0.6,2,0,0,2,1,3,0.4,0.0,0,4,0.8,4178.0,6724.0,20890.0,8982.6,-6222.2,12586.0,13793.0,-13689.0,True,True,True,False,False,3,3,1,True,4
2026-07-19,2026-07-20,g6,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,2,0.5,-6912.0,-6041.5,-27648.0,5186.0,-13408.5,7414.0,11552.0,-23234.0,True,True,False,False,False,2,2,0,True,6
2026-07-19,2026-07-20,g7,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,1,0.25,-8452.0,-5333.5,-33808.0,3707.0,-16677.5,5690.0,14828.0,-31688.0,True,True,False,False,False,1,1,0,True,7
2026-07-19,2026-07-20,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,2,0.5,-2046.75,-3935.0,-8187.0,6120.75,-7044.5,10172.0,14828.0,-12267.0,True,True,True,False,False,1,1,1,True,8
2026-07-19,2026-07-20,g9,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,3,0.75,11838.0,13689.0,47352.0,17197.5,-3937.25,25041.0,27769.0,-5067.0,True,True,True,True,True,3,3,2,True,9
2026-07-20,2026-07-21,g1,4,1,0.25,1,0,1,0,0,3,0.25,0.0,1,0,0.0,-6222.25,-7555.5,-24889.0,2025.75,-7644.5,-978.0,5862.0,-9600.0,False,False,False,False,False,0,0,0,True,7
2026-07-20,2026-07-21,g2,4,9,2.25,4,1,1,4,4,0,1.0,0.25,0,2,0.5,6861.25,168.5,27445.0,14060.0,-4736.5,35641.0,36154.0,-11556.0,True,True,True,True,True,2,1,1,True,1
2026-07-20,2026-07-21,g3,5,6,1.2,2,2,2,2,2,3,0.4,0.4,2,3,0.6,578.0,172.0,2890.0,9142.4,-7752.8,29504.0,29504.0,-17956.0,True,True,True,True,True,1,1,1,True,2
2026-07-20,2026-07-21,g4,5,3,0.6,2,0,0,2,1,3,0.4,0.0,1,2,0.4,-1336.0,-6933.0,-6680.0,5781.6,-11144.4,21322.0,21322.0,-19556.0,True,True,True,True,True,1,1,1,True,6
2026-07-20,2026-07-21,g5,5,1,0.2,1,0,1,0,0,4,0.2,0.0,0,1,0.2,-3292.2,-9422.0,-16461.0,4206.8,-8355.4,14828.0,17241.0,-10044.0,True,True,True,False,False,1,1,1,True,8
2026-07-20,2026-07-21,g6,4,3,0.75,2,0,2,1,0,2,0.5,0.0,1,3,0.75,5444.75,7500.0,21779.0,11120.75,-6755.5,16379.0,19483.0,-11378.0,True,True,True,True,False,3,2,2,True,3
2026-07-20,2026-07-21,g7,4,3,0.75,2,0,1,1,1,2,0.5,0.0,0,3,0.75,6766.5,5517.5,27066.0,13138.25,-3097.0,24298.0,26777.0,-8267.0,True,True,True,True,True,3,3,1,True,4
2026-07-20,2026-07-21,g8,4,3,0.75,1,1,1,1,1,3,0.25,0.25,0,2,0.5,-536.25,3056.0,-2145.0,6724.25,-7266.5,8276.0,9397.0,-16533.0,True,True,False,False,False,2,2,0,True,5
2026-07-20,2026-07-21,g9,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,2,0.5,-1476.0,-1920.5,-5904.0,4547.25,-3777.75,3448.0,9655.0,-7289.0,True,False,False,False,False,1,0,0,True,9
2026-07-21,2026-07-22,g1,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,2,0.5,-4921.5,-4111.5,-19686.0,4332.0,-10311.0,2759.0,7759.0,-14222.0,False,False,False,False,False,0,0,0,True,5
2026-07-21,2026-07-22,g2,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,2,0.5,442.25,-808.0,1769.0,4525.75,-7466.75,11207.0,15517.0,-16000.0,True,True,True,False,False,1,1,1,True,6
2026-07-21,2026-07-22,g3,5,0,0.0,0,0,0,0,0,5,0.0,0.0,2,3,0.6,6812.4,5948.0,34062.0,11958.4,-5401.2,23554.0,24793.0,-7733.0,True,True,True,True,True,3,3,2,True,7
2026-07-21,2026-07-22,g4,5,3,0.6,3,0,3,0,0,2,0.6,0.0,0,2,0.4,-3419.4,-8000.0,-17097.0,8827.4,-7040.0,10345.0,17759.0,-15111.0,True,True,True,False,False,1,1,1,True,2
2026-07-21,2026-07-22,g5,5,6,1.2,4,0,1,3,2,1,0.8,0.0,1,3,0.6,5104.2,8448.0,25521.0,12548.8,-8666.6,23802.0,25289.0,-16533.0,True,True,True,True,True,3,3,2,True,1
2026-07-21,2026-07-22,g6,4,1,0.25,1,0,0,1,0,3,0.25,0.0,1,2,0.5,1578.0,-672.0,6312.0,11164.0,-5600.0,11034.0,14655.0,-11378.0,True,True,True,False,False,1,1,1,True,4
2026-07-21,2026-07-22,g7,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,1,0.25,-4667.0,-6533.5,-18668.0,2888.0,-11311.0,8621.0,8793.0,-14222.0,True,True,False,False,False,1,1,0,True,8
2026-07-21,2026-07-22,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,2,0.5,3639.25,3293.5,14557.0,8620.75,-5155.5,12414.0,15172.0,-7911.0,True,True,True,False,False,2,2,1,True,9
2026-07-21,2026-07-22,g9,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,1,0.25,-3285.75,-5244.5,-13143.0,3426.75,-7422.25,8190.0,9138.0,-12267.0,True,True,False,False,False,1,1,0,True,3
2026-07-22,2026-07-23,g1,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,4,1.0,12052.25,10431.0,48209.0,14819.0,-5333.5,23554.0,24793.0,-10311.0,True,True,True,True,True,4,3,2,True,3
2026-07-22,2026-07-23,g2,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,2,0.5,3253.75,3296.0,13015.0,6918.0,-7444.25,10690.0,13103.0,-10844.0,True,True,True,False,False,2,2,1,True,4
2026-07-22,2026-07-23,g3,5,4,0.8,2,0,0,2,2,3,0.4,0.0,0,3,0.6,1654.0,1379.0,8270.0,7603.4,-6897.8,16552.0,17241.0,-18311.0,True,True,True,True,False,2,1,1,True,1
2026-07-22,2026-07-23,g4,5,2,0.4,1,0,0,1,1,4,0.2,0.0,0,1,0.2,-660.8,-2667.0,-3304.0,7615.8,-6915.4,13140.0,22562.0,-14933.0,True,True,True,False,False,1,1,1,True,6
2026-07-22,2026-07-23,g5,5,2,0.4,1,0,0,1,1,4,0.2,0.0,2,0,0.0,-8527.6,-4089.0,-42638.0,1758.6,-13508.8,-444.0,6121.0,-24255.0,False,False,False,False,False,0,0,0,True,7
2026-07-22,2026-07-23,g6,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,0,0.0,-7511.0,-6400.0,-30044.0,2370.75,-8066.5,-2311.0,6293.0,-14933.0,False,False,False,False,False,0,0,0,True,8
2026-07-22,2026-07-23,g7,4,3,0.75,2,0,1,1,1,2,0.5,0.0,0,1,0.25,-2360.75,-9422.5,-9443.0,6699.5,-10508.25,23802.0,26281.0,-20089.0,True,True,True,True,True,1,1,1,True,2
2026-07-22,2026-07-23,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,3,0.75,3295.75,4052.0,13183.0,9139.75,-7904.5,19835.0,19835.0,-14756.0,True,True,True,True,False,2,2,1,True,9
2026-07-22,2026-07-23,g9,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,2,0.5,-2453.0,-2138.5,-9812.0,7564.75,-4955.5,3621.0,12931.0,-9156.0,True,False,False,False,False,1,0,0,True,5
2026-07-23,2026-07-24,g1,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,1,0.25,-6178.25,-7866.5,-24713.0,4008.75,-8244.25,2931.0,9052.0,-11911.0,False,False,False,False,False,0,0,0,True,5
2026-07-23,2026-07-24,g2,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,0,0.0,-8306.5,-5466.5,-33226.0,2133.75,-9684.5,-1867.0,4914.0,-20426.0,False,False,False,False,False,0,0,0,True,6
2026-07-23,2026-07-24,g3,5,3,0.6,1,1,1,1,1,4,0.2,0.2,0,3,0.6,8104.8,9138.0,40524.0,13015.2,-3870.2,28264.0,28264.0,-6222.0,True,True,True,True,True,3,3,2,True,4
2026-07-23,2026-07-24,g4,5,5,1.0,2,1,1,2,2,3,0.4,0.2,0,3,0.6,4613.8,5517.0,23069.0,11484.2,-8153.2,27273.0,27273.0,-23745.0,True,True,True,True,True,3,3,2,True,1
2026-07-23,2026-07-24,g5,5,5,1.0,2,1,1,2,2,3,0.4,0.2,0,2,0.4,-3014.0,-444.0,-15070.0,4569.0,-9709.2,11897.0,15172.0,-21702.0,True,True,True,False,False,1,1,1,True,2
2026-07-23,2026-07-24,g6,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,1,0.25,-10701.75,-12533.5,-42807.0,2457.0,-11628.5,3707.0,9828.0,-21447.0,True,False,False,False,False,1,0,0,True,7
2026-07-23,2026-07-24,g7,4,3,0.75,2,0,0,2,1,2,0.5,0.0,1,4,1.0,6672.0,3922.5,26688.0,10085.5,-6307.75,16860.0,22066.0,-10133.0,True,True,True,True,False,2,2,1,True,3
2026-07-23,2026-07-24,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,2,0.5,-909.5,424.5,-3638.0,5754.0,-5777.75,7069.0,15172.0,-11556.0,True,True,False,False,False,2,1,0,True,8
2026-07-23,2026-07-24,g9,4,0,0.0,0,0,0,0,0,4,0.0,0.0,2,1,0.25,-4065.0,-5289.0,-16260.0,2586.25,-10133.25,8362.0,9828.0,-14044.0,True,True,False,False,False,1,1,0,True,9
2026-07-24,2026-07-25,g1,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,4,1.0,8758.25,8939.0,35033.0,11862.25,-6803.0,16379.0,18103.0,-11745.0,True,True,True,True,False,3,3,2,True,5
2026-07-24,2026-07-25,g2,4,2,0.5,1,0,1,1,0,3,0.25,0.0,0,2,0.5,-6052.5,-716.5,-24210.0,4288.75,-10763.75,2500.0,8017.0,-25277.0,False,False,False,False,False,0,0,0,True,6
2026-07-24,2026-07-25,g3,5,2,0.4,1,0,0,1,1,4,0.2,0.0,2,2,0.4,-799.2,-3556.0,-3996.0,6586.2,-10666.8,10517.0,12069.0,-17067.0,True,True,True,False,False,2,2,1,True,7
2026-07-24,2026-07-25,g4,5,3,0.6,2,0,1,1,1,3,0.4,0.0,0,0,0.0,-7235.8,-6756.0,-36179.0,5275.6,-8142.4,-4267.0,10862.0,-14578.0,False,False,False,False,False,0,0,0,True,4
2026-07-24,2026-07-25,g5,5,4,0.8,2,0,1,2,1,3,0.4,0.0,0,1,0.2,-10289.2,-18133.0,-51446.0,6417.8,-16889.2,23554.0,25537.0,-26553.0,True,True,True,True,True,1,1,1,True,3
2026-07-24,2026-07-25,g6,4,5,1.25,3,0,1,2,2,1,0.75,0.0,1,2,0.5,-578.0,1349.5,-2312.0,10562.0,-6852.75,8678.0,19835.0,-13689.0,True,True,False,False,False,2,1,0,True,2
2026-07-24,2026-07-25,g7,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,2,0.5,-4100.75,-5518.5,-16403.0,7112.0,-12144.0,19655.0,19655.0,-25021.0,True,True,True,True,False,2,2,1,True,8
2026-07-24,2026-07-25,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,1,0.25,-2031.75,-3555.5,-8127.0,7284.5,-8331.0,13793.0,15000.0,-22213.0,True,True,True,False,False,1,1,1,True,9
2026-07-24,2026-07-25,g9,4,6,1.5,3,1,2,2,2,1,0.75,0.25,0,2,0.5,6980.75,2349.5,27923.0,12390.75,-7247.75,30513.0,30769.0,-12267.0,True,True,True,True,True,2,2,1,True,1
2026-07-25,2026-07-26,g1,4,4,1.0,2,0,0,2,2,2,0.5,0.0,2,3,0.75,-1388.0,1078.0,-5552.0,6200.75,-10362.75,10248.0,10690.0,-17956.0,True,True,True,False,False,1,1,1,True,1
2026-07-25,2026-07-26,g2,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,1,0.25,-3162.0,-4355.5,-12648.0,2133.75,-11111.0,3707.0,4828.0,-16356.0,True,False,False,False,False,1,0,0,True,6
2026-07-25,2026-07-26,g3,5,3,0.6,2,0,1,1,1,3,0.4,0.0,2,3,0.6,2624.6,4310.0,13123.0,11376.4,-5195.2,13884.0,22314.0,-14400.0,True,True,True,False,False,3,2,1,True,5
2026-07-25,2026-07-26,g4,5,4,0.8,2,0,1,2,1,3,0.4,0.0,0,1,0.2,-3703.8,-5422.0,-18519.0,6258.6,-8071.0,12414.0,17759.0,-14933.0,True,True,True,False,False,1,1,1,True,3
2026-07-25,2026-07-26,g5,5,4,0.8,3,0,3,1,0,2,0.6,0.0,0,3,0.6,1337.6,1983.0,6688.0,5224.2,-8889.2,10517.0,11897.0,-21957.0,True,True,True,False,False,2,2,1,True,4
2026-07-25,2026-07-26,g6,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,1,0.25,-8718.0,-8444.5,-34872.0,4245.75,-12185.0,11379.0,12069.0,-29362.0,True,True,True,False,False,1,1,1,True,7
2026-07-25,2026-07-26,g7,4,1,0.25,1,0,1,0,0,3,0.25,0.0,1,0,0.0,-3489.0,-3778.0,-13956.0,2608.0,-9377.75,-1867.0,8190.0,-14578.0,False,False,False,False,False,0,0,0,True,9
2026-07-25,2026-07-26,g8,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,0,0.0,-7399.75,-8533.0,-29599.0,797.25,-9422.0,-89.0,2155.0,-12444.0,False,False,False,False,False,0,0,0,True,8
2026-07-25,2026-07-26,g9,4,4,1.0,2,0,1,2,1,2,0.5,0.0,1,1,0.25,-1899.0,-4577.5,-7596.0,5194.0,-9066.75,12759.0,13276.0,-11200.0,True,True,True,False,False,1,1,1,True,2
2026-07-26,2026-07-27,g1,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,1,0.25,-3914.25,-5600.0,-15657.0,2888.0,-5488.75,3276.0,7931.0,-7733.0,True,False,False,False,False,1,0,0,True,7
2026-07-26,2026-07-27,g2,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,2,0.5,-4665.75,-3039.5,-18663.0,3642.25,-7400.0,1638.0,7155.0,-16356.0,False,False,False,False,False,0,0,0,True,8
2026-07-26,2026-07-27,g3,5,0,0.0,0,0,0,0,0,5,0.0,0.0,2,0,0.0,-3875.6,-3111.0,-19378.0,1258.6,-7751.0,-978.0,3103.0,-10489.0,False,False,False,False,False,0,0,0,True,9
2026-07-26,2026-07-27,g4,5,4,0.8,2,0,0,2,2,3,0.4,0.0,0,2,0.4,-1143.6,-2400.0,-5718.0,6051.6,-4569.0,6379.0,13103.0,-9067.0,True,True,False,False,False,2,1,0,True,2
2026-07-26,2026-07-27,g5,5,4,0.8,4,0,2,2,0,1,0.8,0.0,0,3,0.6,-1345.6,2500.0,-6728.0,6396.6,-5546.4,2586.0,17931.0,-13333.0,False,False,False,False,False,0,0,0,True,3
2026-07-26,2026-07-27,g6,4,4,1.0,2,1,2,1,1,2,0.5,0.25,0,2,0.5,5022.75,-2930.5,20091.0,13152.25,-6822.25,40885.0,40885.0,-15467.0,True,True,True,True,True,2,2,1,True,1
2026-07-26,2026-07-27,g7,4,3,0.75,2,0,1,1,1,2,0.5,0.0,0,2,0.5,126.0,-2252.5,504.0,8865.0,-7138.0,19587.0,21322.0,-14578.0,True,True,True,True,False,2,1,1,True,4
2026-07-26,2026-07-27,g8,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,3,0.75,7659.0,10628.5,30636.0,13554.25,-3310.75,20579.0,21322.0,-11200.0,True,True,True,True,True,2,2,2,True,5
2026-07-26,2026-07-27,g9,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,1,0.25,-746.75,-6978.0,-2987.0,6777.5,-9259.25,23058.0,23058.0,-12978.0,True,True,True,True,True,1,1,1,True,6
2026-07-27,2026-07-28,g1,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,1,0.25,-4557.5,-4444.5,-18230.0,4137.75,-7266.75,5948.0,7672.0,-15289.0,True,True,False,False,False,1,1,0,True,6
2026-07-27,2026-07-28,g2,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,2,0.5,-2871.0,-2179.0,-11484.0,3901.0,-7155.5,6207.0,10345.0,-13333.0,True,True,False,False,False,1,1,0,True,8
