time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
20:05,1205,33766,-33114,59409,16494,38928,-2240,46701,-19372,-28683,111889
20:10,1210,39205,-33551,58492,24190,37452,-5262,49804,-20794,-19838,129698
20:15,1215,39205,-33551,58492,24190,37452,-5262,49804,-20794,-19838,129698
20:20,1220,39205,-33551,58492,24190,37452,-5262,49804,-20794,-19838,129698
20:25,1225,39205,-33551,58492,24190,37452,-5262,49804,-20794,-19838,129698
20:30,1230,38515,-36205,56370,26768,36386,-4018,47995,-16882,-21526,127403
20:35,1235,38515,-36205,56370,26768,36386,-4018,47995,-16882,-21526,127403
20:40,1240,38515,-36205,56370,26768,36386,-4018,47995,-16882,-21526,127403
20:45,1245,38337,-37354,53943,25308,37635,-5974,49030,-18127,-22986,119812
20:50,1250,38337,-37354,53943,25308,37635,-5974,49030,-18127,-22986,119812
20:55,1255,38337,-37354,53943,25308,37635,-5974,49030,-18127,-22986,119812
21:00,1260,38337,-37354,53943,25308,37635,-5974,49030,-18127,-22986,119812
21:05,1265,38337,-37354,53943,25308,37635,-5974,49030,-18127,-22986,119812
21:10,1270,38337,-38229,52431,24774,39877,-7218,48167,-15816,-19766,122557
21:15,1275,38337,-38229,52431,24774,39877,-7218,48167,-15816,-19766,122557
21:20,1280,38337,-38229,52431,24774,39877,-7218,48167,-15816,-19766,122557
21:25,1285,38337,-38229,52431,24774,39877,-7218,48167,-15816,-19766,122557
21:30,1290,38248,-36342,51098,23353,39769,-8996,46788,-10306,-17778,125834
21:35,1295,38248,-36342,51098,23353,39769,-8996,46788,-10306,-17778,125834
21:40,1300,38248,-36342,51098,23353,39769,-8996,46788,-10306,-17778,125834
21:45,1305,38000,-36957,51098,22609,37652,-8996,45581,-11899,-18635,118453
21:50,1310,38000,-36957,51098,22609,37652,-8996,45581,-11899,-18635,118453
21:55,1315,38000,-36957,51098,22609,37652,-8996,45581,-11899,-18635,118453
22:00,1320,38000,-36957,51098,22609,37652,-8996,45581,-11899,-18635,118453
22:05,1325,38000,-36957,51098,21935,36235,-9885,45581,-13499,-18980,113528
22:10,1330,38000,-36957,51098,21935,36235,-9885,45581,-13499,-18980,113528
22:15,1335,38000,-36957,51098,21935,36235,-9885,45581,-13499,-18980,113528
22:20,1340,38000,-36957,51098,21935,36235,-9885,45581,-13499,-18980,113528
22:25,1345,38000,-36957,51098,21935,36235,-9885,45581,-13499,-18980,113528
22:30,1350,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
22:35,1355,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
22:40,1360,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
22:45,1365,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
22:50,1370,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
22:55,1375,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
23:00,1380,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
23:05,1385,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
23:10,1390,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
23:15,1395,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
23:16,1396,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
23:20,1400,38000,-36957,51098,21426,38206,-10773,45236,-13499,-18980,113757
