date,machine,long_phase,mid_phase,short_phase,long_x,long_y,mid_x,mid_y,short_x,short_y,distance_long_mid,distance_mid_short,distance_short_long,mean_pair_distance,max_pair_distance,min_pair_distance,convergence_score,phase_convergence,centroid_x,centroid_y,centroid_region,bullish,next_day_bullish,wave_direction_pattern
2026-08-02,049,30.96895481071897,153.93644634303928,320.6323266637987,326.0177239192548,233.35395705694668,346.90068529835656,94.1094461307923,266.2168000708721,231.17568403228447,140.80174678967933,159.05044139476738,59.8405829390894,119.89759037451203,159.05044139476738,59.8405829390894,0.2770434482056029,False,313.04506976282784,186.21302907334118,RIGHT,False,False,UP-DOWN-UP
2026-08-03,049,182.84395481071806,311.4364463430393,50.63232666379918,294.5441959567563,80.17484319840273,257.400533961249,227.60466807646793,344.6093767697929,226.60042400136103,152.0368537230808,87.21462474933725,154.74809544329042,131.33319130523617,154.74809544329042,87.21462474933725,0.2965995661668617,False,298.8513688959327,178.1266450920772,TOP,False,False,DOWN-UP-UP
2026-08-04,049,334.71895481071806,108.93644634303928,140.63232666379872,279.04643264364734,234.36559624207706,383.60116031935564,161.31749902660533,365.1667312638531,110.57339915797385,127.54495515755428,53.98881223068352,150.80190281738112,110.77855673520632,150.80190281738112,53.98881223068352,0.3145368053755404,False,342.6047747422854,168.7521648088854,RIGHT,False,True,UP-DOWN-DOWN
2026-08-05,049,126.59395481071806,266.4364463430393,230.63232666379827,377.9408052140776,132.12880774391192,220.1656803373137,185.02823262702893,224.00709189548235,127.65049280837977,166.40714883334488,57.506186358128716,153.99884220575584,125.97072579907648,166.40714883334488,57.506186358128716,0.2436038689393415,False,274.0378591489579,148.2691777264402,TOP,True,False,DOWN-DOWN-DOWN
2026-08-06,049,278.46895481071806,63.93644634303928,320.6323266637992,227.5118902825251,200.79326954172723,357.4379710140652,218.09328024511342,266.2168000708725,231.1756840322846,131.07279208362033,92.15449699877796,49.20529597513,90.81086168584277,131.07279208362033,49.20529597513,0.4042145814380894,False,283.72222045582095,216.68741127304176,BOTTOM,False,False,DOWN-UP-UP
2026-08-07,049,70.34395481071806,221.43644634303928,50.63232666379872,363.31814562094263,212.61639115500915,232.50409348219375,113.53902521853975,344.6093767697925,226.60042400136126,164.0994840877581,159.21832317833574,23.35746575666161,115.55842434091848,164.0994840877581,23.35746575666161,0.25409325414655404,False,313.4772052909763,184.2519467916367,RIGHT,False,False,UP-DOWN-UP
2026-08-08,049,222.21895481071806,18.93644634303928,140.63232666379918,231.66201302312916,114.68378768833375,315.4899060266377,235.14857746421362,365.1667312638525,110.57339915797324,146.76130696186445,134.1147345211568,133.56797927050275,138.14800691784134,146.76130696186445,133.56797927050275,0.3329031501733434,False,304.10621677120645,153.46858810350687,TOP,False,True,DOWN-UP-DOWN
2026-08-09,049,14.09395481071806,176.43644634303928,230.63232666379918,311.43615254634267,235.54957126141696,306.8332761156804,80.27444189597539,224.00709189548155,127.65049280838102,155.34333674442092,95.41837869369385,138.87423006917575,129.8786485024302,155.34333674442092,95.41837869369385,0.2938939238889958,False,280.7588401858349,147.82483532192444,TOP,True,True,UP-DOWN-DOWN
2026-08-10,049,165.96895481071806,333.9364463430393,320.63232666379827,326.43776319088494,84.20815587586824,278.35930261002864,234.24537606730857,266.2168000708718,231.1756840322842,157.55223202036746,12.524511052465185,158.82700882252018,109.6345839651176,158.82700882252018,12.524511052465185,0.27805905080672644,False,290.3379552905951,183.209738658487,LEFT,True,False,DOWN-UP-UP
2026-08-11,049,317.84395481071806,131.43644634303928,50.63232666379918,263.5713619411284,230.2371796576993,374.3522132227985,124.36560222490323,344.6093767697929,226.60042400136103,153.2357266397104,106.47344788225058,81.11957740936994,113.60958397711032,153.2357266397104,81.11957740936994,0.30347396981949815,False,327.5109839779066,193.7344019613212,RIGHT,False,False,UP-DOWN-UP
2026-08-12,049,109.71895481071806,288.93644634303837,140.63232666379918,383.5898664091227,160.03929231311733,236.04401748254276,211.942488881779,365.1667312638524,110.57339915797334,156.4088212010764,164.1595795733011,52.78528672098897,124.45122916512214,164.1595795733011,52.78528672098897,0.2538200928486314,False,328.2668717185059,160.8517267842899,TOP,False,True,DOWN-UP-DOWN
2026-08-13,049,261.59395481071806,86.43644634303837,230.63232666379918,218.21021985415962,177.9135182309157,375.864049361315,194.72451455701997,224.00709189548166,127.65049280838113,158.5475939765328,166.0104211316771,50.596199957010796,125.05140502174022,166.0104211316771,50.596199957010796,0.24540717667419498,False,272.69378703698544,166.76284186543896,LEFT,True,True,DOWN-UP-DOWN
2026-08-14,049,53.46895481071715,243.93644634303928,320.6323266637992,347.36975006958363,225.09150767799338,217.30204107754923,149.55189755678566,266.2168000708725,231.1756840322846,150.41223892921948,95.15826903623639,81.38070100093401,108.98373632212997,150.41223892921948,81.38070100093401,0.31630800486718413,False,276.9628637393351,201.93969642235456,LEFT,True,True,UP-DOWN-UP
2026-08-15,049,205.34395481071715,41.43644634303928,50.63232666379827,254.23269319992113,93.3704477619107,335.74315933375846,230.49070448008925,344.60937676979216,226.60042400136163,159.5177760997646,9.682153367211104,160.99121560462004,110.06371502386526,160.99121560462004,9.682153367211104,0.2682217472517271,False,311.5284097678239,183.48719208112053,RIGHT,True,True,DOWN-UP-UP
2026-08-16,049,357.21895481071624,198.93644634303746,140.63232666379918,297.76628183425225,235.9834670194056,264.86491617146623,87.59143462739989,365.1667312638525,110.57339915797324,151.99570763645409,102.90104374840801,142.374526177688,132.4237591875167,151.99570763645409,102.90104374840801,0.30911041983429965,False,309.26597642319035,144.71610026825957,TOP,True,True,UP-DOWN-DOWN
2026-08-17,049,149.09395481071806,356.43644634303746,230.63232666379918,354.1657293980401,99.51732744514983,297.1369941856891,235.97281091997684,224.00709189548155,127.65049280838102,147.89312225478653,130.69700535989745,133.1643567546412,137.25149478977505,147.89312225478653,130.69700535989745,0.3277585352055158,False,291.76993849307024,154.38021039116924,TOP,True,True,DOWN-UP-DOWN
2026-08-18,049,300.96895481071806,153.93644634303746,320.6323266637992,247.2382060774675,221.6635869237468,346.9006852983595,94.10944613079388,266.2168000708726,231.1756840322845,161.87238367888202,159.0504413947673,21.228919458341775,114.05058151066369,161.87238367888202,21.228919458341775,0.26421643782326354,False,286.7852304822332,182.3162390289417,LEFT,True,True,UP-DOWN-UP
2026-08-19,049,92.84395481071806,311.4364463430393,50.63232666379918,379.48968908998745,186.05117643567954,257.4005339612491,227.60466807646787,344.6093767697929,226.60042400136103,128.96687352801186,87.21462474933713,53.487172908065,89.88955706180467,128.96687352801186,53.487172908065,0.41378693850903703,False,327.1665332736765,213.41875617116946,RIGHT,True,True,UP-UP-UP
2026-08-20,049,244.71895481071624,108.93644634303928,140.63232666379918,217.11352234954154,150.85328408744186,383.6011603193558,161.31749902660528,365.1667312638524,110.57339915797336,166.8161664559552,53.988812230684225,153.43474769346022,124.74657546003321,166.8161664559552,53.988812230684225,0.24174469792747633,False,321.9604713109166,140.91472742400683,TOP,True,False,DOWN-DOWN-DOWN
2026-08-21,049,36.59395481071624,266.4364463430393,230.63232666379918,331.1827973039724,231.99692862632287,220.16568033731386,185.02823262702896,224.00709189548166,127.65049280838113,120.54401131314168,57.50618635812732,149.58211957889694,109.21077241672198,149.58211957889694,57.50618635812732,0.3200812746413776,False,258.451856512256,181.55855135391099,LEFT,False,True,UP-DOWN-DOWN
2026-08-22,049,188.46895481071624,63.93644634303746,320.6323266637992,283.85130371835544,81.54459051238031,357.43797101406415,218.09328024511512,266.2168000708725,231.1756840322846,155.1146101159269,92.15449699877665,150.66665147555193,132.6452528634185,155.1146101159269,92.15449699877665,0.2949335903821505,False,302.5020249344307,176.93785159659333,TOP,True,False,DOWN-UP-UP
2026-08-23,049,340.34395481071806,221.43644634303746,50.63232666379827,283.8996198900978,235.07554743655575,232.50409348219605,113.53902521853745,344.60937676979216,226.6004240013616,131.95691102627472,159.21832317833574,61.2984689664707,117.49123439036039,159.21832317833574,61.2984689664707,0.27628034918938305,False,287.00436338069534,191.73833221881827,LEFT,False,False,UP-DOWN-UP
2026-08-24,049,132.21895481071806,18.93644634303928,140.63232666379918,373.69009005759096,123.13747120153499,315.4899060266377,235.14857746421353,365.1667312638525,110.57339915797324,126.22895605773618,134.11473452115672,15.182343410771889,91.84201132988825,134.11473452115672,15.182343410771889,0.39038757035837857,False,351.4489091160271,156.28648260790726,RIGHT,False,,UP-DOWN-UP
