date,machine,long_phase,mid_phase,short_phase,long_x,long_y,mid_x,mid_y,short_x,short_y,distance_long_mid,distance_mid_short,distance_short_long,mean_pair_distance,max_pair_distance,min_pair_distance,convergence_score,phase_convergence,centroid_x,centroid_y,centroid_region,bullish,next_day_bullish,wave_direction_pattern,target_date,next_close,next_open,next_high,next_low,prev_open,prev_high,prev_low,prev_close,prev_range,prev_close_low,prev_high_close,prev_bullish,convergence_delta,convergence_change,convergence_bin,convergence_0_7_plus,convergence_0_8_plus,high_falling,high_rising,phase_cluster,regime,region,close_gt_3000,close_gt_5000,close_gt_10000,close_lt_minus3000,close_lt_minus5000,close_lt_minus10000,abs_close_gt_5000,abs_close_gt_10000
2026-06-28,056,297.6690155955763,255.88280855155776,146.87691994677576,244.08004755129178,219.32006657123586,216.78641497927543,169.07164683762122,357.26682254937424,102.23017551842786,57.18256783934895,155.57161437478118,162.85358031441922,125.20258750951645,162.85358031441922,57.18256783934895,0.25975645311627626,False,272.7110950266472,163.5406296424283,LEFT,False,False,UP-DOWN-DOWN,2026-06-29,-9944.0,0.0,2082.0,-10395.0,0.0,22929.0,-2491.0,17143.0,25420.0,19634.0,5786.0,True,-0.09119258385046403,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,LEFT,False,False,False,True,True,False,True,False
2026-06-29,056,89.5440155955763,284.0078085515578,287.5019199467758,377.7428709047243,190.6187241961897,231.8349011015227,207.00533568342829,234.7889651861713,210.56336274213163,146.825259026251,4.624505505097391,144.3385179600969,98.5960941638151,146.825259026251,4.624505505097391,0.3326124589715864,False,281.45557906413944,202.72914087391655,LEFT,True,True,UP-DOWN-DOWN,2026-06-30,2931.0,0.0,7069.0,-7644.0,0.0,2082.0,-10395.0,-9944.0,12477.0,451.0,12026.0,False,0.07285600585531016,rising,low,False,False,False,False,low,INSUFFICIENT_HISTORY,LEFT,False,False,False,False,False,False,False,False
2026-06-30,056,241.4190155955763,312.13280855155773,68.12691994677573,218.06163020386293,145.3610220253394,258.0757705549713,227.9250771717957,361.32145466605624,214.61760568672713,91.74941215215101,104.09976025376739,159.1221282078179,118.32376687124543,159.1221282078179,91.74941215215101,0.2767175990553732,False,279.15295180829685,195.9679016279541,LEFT,False,False,DOWN-DOWN-UP,2026-07-01,-29872.0,0.0,0.0,-29872.0,0.0,7069.0,-7644.0,2931.0,14713.0,10575.0,4138.0,True,-0.055894859916213235,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,LEFT,False,False,False,True,True,True,True,True
2026-07-01,056,33.2940155955763,340.25780855155773,208.75191994677573,328.13422402867724,232.84001312754225,283.8263871538341,235.0665537512678,248.9857452666471,97.02068092412979,44.36374523951747,142.37462320131903,157.19851363967933,114.64562736017194,157.19851363967933,44.36374523951747,0.28546130163782124,False,286.98211881638616,188.30908260097996,LEFT,False,False,UP-DOWN-DOWN,2026-07-02,-7556.0,0.0,0.0,-9956.0,0.0,0.0,-29872.0,-29872.0,29872.0,0.0,29872.0,False,0.008743702582448054,rising,low,False,False,False,False,low,INSUFFICIENT_HISTORY,LEFT,False,False,False,True,True,False,True,False
2026-07-02,056,185.1690155955763,8.38280855155773,349.37691994677584,290.1013830298953,80.57694710516485,306.75600688642305,235.84677303448987,291.41892101085983,235.750656709899,156.1604794431847,15.337387049372316,155.17930293317355,108.89238980857685,156.1604794431847,15.337387049372316,0.29017963889461496,False,296.0921036423927,184.0581256165179,TOP,False,False,DOWN-UP-UP,2026-07-03,-3911.0,0.0,2155.0,-8267.0,0.0,0.0,-9956.0,-7556.0,9956.0,2400.0,7556.0,False,0.004718337256793714,rising,low,False,False,False,False,low,INSUFFICIENT_HISTORY,TOP,False,False,False,True,False,False,False,False
2026-07-03,056,337.0440155955762,36.50780855155773,130.00191994677573,281.07048495152327,234.69056606027252,331.1025715204301,232.02073490182954,375.50689667063205,126.63787906376282,50.10327020118727,114.35598102693015,143.50477004457628,102.65467375756457,143.50477004457628,50.10327020118727,0.34770559070647145,False,329.2266510475285,197.78306000862162,RIGHT,False,False,UP-UP-DOWN,2026-07-04,-2489.0,0.0,517.0,-11022.0,0.0,2155.0,-8267.0,-3911.0,10422.0,4356.0,6066.0,False,0.05752595181185649,rising,low,False,False,False,False,low,INSUFFICIENT_HISTORY,RIGHT,False,False,False,False,False,False,False,False
2026-07-04,056,128.91901559557618,64.63280855155773,270.62691994677596,376.32760135440327,128.36955334998746,358.0917767692585,217.54325032229644,222.35477936976895,190.8496137184363,91.0191931957725,138.3368450492058,166.16674713539078,131.84092846012302,166.16674713539078,91.0191931957725,0.2446966039300419,False,318.9247191644769,178.92080579690673,RIGHT,True,True,DOWN-UP-DOWN,2026-07-05,8966.0,0.0,11379.0,-6578.0,0.0,517.0,-11022.0,-2489.0,11539.0,8533.0,3006.0,False,-0.10300898677642956,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,RIGHT,True,True,False,False,False,False,True,False
2026-07-05,056,280.7940155955764,92.75780855155779,51.25191994677584,229.2669533845396,203.48539369278575,379.44753642748174,186.17300861477634,345.21212165317706,226.2840730914179,151.17515073651268,52.734818841235956,118.16540029621306,107.3584566246539,151.17515073651268,52.734818841235956,0.3128402239249424,False,317.97553715506615,205.31415846632663,RIGHT,True,True,DOWN-UP-UP,2026-07-06,1034.0,0.0,6983.0,-1422.0,0.0,11379.0,-6578.0,8966.0,17957.0,15544.0,2413.0,True,0.06814361999490048,rising,low,False,False,False,False,low,INSUFFICIENT_HISTORY,RIGHT,False,False,False,False,False,False,False,False
2026-07-06,056,72.66901559557641,120.88280855155779,191.87691994677562,365.3590490107574,210.39585707201078,381.03739388718043,141.53313875736893,277.50189126694585,83.02527461287323,70.62495643712477,118.9233806682915,154.7324964020194,114.76027783581189,154.7324964020194,70.62495643712477,0.29667047089991183,False,341.2994447216279,144.9847568140843,TOP,False,False,UP-UP-DOWN,2026-07-07,-1956.0,0.0,1034.0,-15467.0,0.0,6983.0,-1422.0,1034.0,8405.0,2456.0,5949.0,True,-0.016169753025030542,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,TOP,False,False,False,False,False,False,False,False
2026-07-07,056,224.5440155955764,149.0078085515578,332.50191994677584,229.2883816182984,118.15382153273086,354.2889711289054,99.6200808315454,277.0917442298993,234.00995049826713,126.36711171178227,154.98402791879906,125.33077872516063,135.560639451914,154.98402791879906,125.33077872516063,0.2955271458236407,False,286.8896989923677,150.5946176208478,TOP,True,True,DOWN-UP-UP,2026-07-08,2759.0,0.0,8707.0,-3378.0,0.0,1034.0,-15467.0,-1956.0,16501.0,13511.0,2990.0,False,-0.001143325076271129,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,TOP,False,False,False,False,False,False,False,False
2026-07-08,056,16.419015595576184,177.1328085515578,113.12691994677584,313.371209657364,235.37586733363057,305.50031148624583,80.17771058808886,383.2902555149225,154.4274332611963,155.3976154747358,107.5374200407375,106.96411525558749,123.29971692368694,155.3976154747358,106.96411525558749,0.2936472023875646,False,334.0539255528441,156.6603370609719,RIGHT,True,True,UP-DOWN-DOWN,2026-07-09,26529.0,0.0,28512.0,0.0,0.0,8707.0,-3378.0,2759.0,12085.0,6137.0,5948.0,True,-0.0018799434360761147,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,RIGHT,True,True,True,False,False,False,True,True
2026-07-09,056,168.2940155955764,205.25780855155767,253.75191994677562,322.18282013430513,82.9395269834615,254.3692571474448,93.28314783069739,216.519490656597,165.67068548084293,68.59788493243975,81.68574190434305,134.1983002225943,94.82730901979237,134.1983002225943,68.59788493243975,0.39000772626093505,False,264.3571893127823,113.96445343166727,TOP,False,False,DOWN-DOWN-DOWN,2026-07-10,-6667.0,0.0,0.0,-6667.0,0.0,28512.0,0.0,26529.0,28512.0,26529.0,1983.0,True,0.09636052387337046,rising,low,False,False,False,False,low,INSUFFICIENT_HISTORY,TOP,False,False,False,True,True,False,True,False
2026-07-10,056,320.1690155955762,233.3828085515578,34.37691994677607,265.77930210938234,231.0278217435992,222.07430927324938,132.09098915103283,329.1289829539097,232.5785898059785,108.160174011768,146.8279981551901,63.36865900969322,106.11894372555044,146.8279981551901,63.36865900969322,0.3326000083854995,False,272.3275314455138,198.56580023353683,LEFT,True,True,UP-DOWN-UP,2026-07-11,18595.0,0.0,21074.0,-2043.0,0.0,0.0,-6667.0,-6667.0,6667.0,0.0,6667.0,False,-0.05740771787543553,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,LEFT,True,True,True,False,False,False,True,True
2026-07-11,056,112.04401559557573,261.5078085515577,175.00191994677607,383.4300768356254,156.2174830992951,218.18141558285708,177.7835300944589,309.57285897043243,80.53947557481253,166.64997578406602,133.44962369330364,105.74521007432072,135.2816031838968,166.64997578406602,105.74521007432072,0.24250011007242722,False,303.7281171296383,138.18016292285552,TOP,False,False,DOWN-DOWN-DOWN,2026-07-12,-4889.0,0.0,776.0,-5333.0,0.0,21074.0,-2043.0,18595.0,23117.0,20638.0,2479.0,True,-0.0900998983130723,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,TOP,False,False,False,True,False,False,False,False
2026-07-12,056,263.9190155955762,289.6328085515578,315.6269199467756,219.06807823256912,181.37803852732458,236.6611754847338,212.59481688206202,261.44861821471835,229.40439367350206,35.83300603874769,29.94961083218918,64.05186147025954,43.27815944706547,64.05186147025954,29.94961083218918,0.7088551751351839,True,239.0592906440071,207.79241636096287,LEFT,False,False,DOWN-DOWN-UP,2026-07-13,-3105.0,0.0,7257.0,-3196.0,0.0,776.0,-5333.0,-4889.0,6109.0,444.0,5665.0,False,0.4663550650627567,rising,high,True,False,False,True,high,INSUFFICIENT_HISTORY,LEFT,False,False,False,True,False,False,False,False
2026-07-13,056,55.79401559557573,317.7578085515577,96.25191994677562,349.63005135858407,223.73612648621585,263.48917877991124,230.20628779464553,381.0001904868989,181.1262895593452,86.3835222480089,127.34867136792934,52.91203862888235,88.88141074827354,127.34867136792934,52.91203862888235,0.4211424028730485,False,331.37314020846475,211.68956794673554,RIGHT,True,True,UP-DOWN-UP,2026-07-14,23745.0,0.0,24000.0,-2060.0,0.0,7257.0,-3196.0,-3105.0,10453.0,91.0,10362.0,False,-0.28771277226213543,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,RIGHT,True,True,True,False,False,False,True,True
2026-07-14,056,207.66901559557618,345.8828085515578,236.87691994677562,250.61932468705834,95.81996092417397,288.5446040723629,235.54799680483507,220.0305522631943,137.82265773042934,144.7834618577713,119.34997776504616,51.960557516227254,105.36466571301492,144.7834618577713,51.960557516227254,0.34189335519194863,False,253.0648270075385,156.3968718198128,LEFT,True,True,DOWN-DOWN-DOWN,2026-07-15,4655.0,0.0,8362.0,-7733.0,0.0,24000.0,-2060.0,23745.0,26060.0,25805.0,255.0,True,-0.07924904768109986,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,LEFT,True,False,False,False,False,False,False,False
2026-07-15,056,359.5440155955762,14.007808551557673,17.501919946775615,299.6339080566498,235.99955661408143,311.36482677923254,235.55538072238028,314.2794437710713,235.28331851918315,11.739324780353064,2.9272871487990098,14.663039022350748,9.776550317167606,14.663039022350748,2.9272871487990098,0.9333498226256784,True,308.4260595356512,235.61275195188162,BOTTOM,False,False,UP-UP-UP,2026-07-16,-5689.0,0.0,0.0,-7200.0,0.0,8362.0,-7733.0,4655.0,16095.0,12388.0,3707.0,True,0.5914564674337298,rising,high,True,True,False,True,high,INSUFFICIENT_HISTORY,BOTTOM,False,False,False,True,True,False,True,False
2026-07-16,056,151.41901559557573,42.13280855155779,158.12691994677607,350.7585440921514,96.8286832530746,336.4064747879205,230.24549232634183,340.1224750862694,90.05654618071901,134.18653746410664,140.2381876652635,12.609036617626932,95.67792058233236,140.2381876652635,12.609036617626932,0.3625536924306205,False,342.4291646554471,139.04357392004513,TOP,False,False,DOWN-UP-DOWN,2026-07-17,-13689.0,0.0,0.0,-13689.0,0.0,0.0,-7200.0,-5689.0,7200.0,1511.0,5689.0,False,-0.5707961301950579,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,TOP,False,False,False,True,True,True,True,True
2026-07-17,056,303.2940155955762,70.25780855155779,298.75191994677607,249.4852996239907,223.17440386605406,363.2414346382888,212.6962657344752,245.11140951862373,220.11530482909652,114.23768919273388,118.36276853749334,5.3375089294296885,79.31265555321897,118.36276853749334,5.3375089294296885,0.46198741573866664,False,285.94604792696776,218.66199147654194,BOTTOM,True,True,UP-UP-UP,2026-07-18,11552.0,0.0,17414.0,0.0,0.0,0.0,-13689.0,-13689.0,13689.0,0.0,13689.0,False,0.09943372330804612,rising,low,False,False,False,False,low,TRANSITION,BOTTOM,True,True,True,False,False,False,True,True
2026-07-18,056,95.16901559557573,98.38280855155779,79.37691994677562,380.5540786680059,182.71292521073667,381.7819735807494,177.94856125901896,370.86516202049734,203.29160271364026,4.920049774257231,27.59432051732217,22.745484685336535,18.41995165897198,27.59432051732217,4.920049774257231,0.8745712703758083,True,377.7337380897509,187.98436306113194,RIGHT,True,True,UP-UP-UP,2026-07-19,38205.0,0.0,39231.0,-7792.0,0.0,17414.0,0.0,11552.0,17414.0,11552.0,5862.0,True,0.41258385463714164,rising,high,True,True,False,True,high,STABLE,RIGHT,True,True,True,False,False,False,True,True
2026-07-19,056,247.04401559557573,126.50780855155779,220.00191994677562,216.68488316834885,154.71034276667302,377.9966620403643,132.26905442913542,234.10345402139396,111.47289871869525,162.8652861266099,145.38822306611888,46.61419503074746,118.28923474115875,162.8652861266099,46.61419503074746,0.25970324487904595,False,276.26166641003573,132.81743197150124,TOP,True,True,DOWN-UP-DOWN,2026-07-20,8103.0,0.0,10172.0,-8533.0,0.0,39231.0,-7792.0,38205.0,47023.0,45997.0,1026.0,True,-0.6148680254967623,falling,low,False,False,False,False,low,UNSTABLE,TOP,True,True,False,False,False,False,True,False
2026-07-20,056,38.919015595576184,154.6328085515579,0.6269199467756152,333.36036698880434,231.31589061844866,345.80411076631344,93.39403858966055,300.5033345080383,235.9991618301459,138.48207113648763,149.62747576577078,33.18911888984744,107.09955526403529,149.62747576577078,33.18911888984744,0.31987511015558734,False,326.555937421052,186.90303034608505,RIGHT,True,True,UP-UP-UP,2026-07-21,35641.0,0.0,36154.0,-2857.0,0.0,10172.0,-8533.0,8103.0,18705.0,16636.0,2069.0,True,0.06017186527654139,rising,low,False,False,False,False,low,TRANSITION,RIGHT,True,True,True,False,False,False,True,True
2026-07-21,056,190.79401559557573,182.7578085515578,141.25191994677562,279.5053750455012,82.50241444203773,294.7092150036564,80.1644160083695,364.440496383943,109.70329365831206,15.382554604129743,75.72976228508168,89.18443063065538,60.0989158399556,89.18443063065538,15.382554604129743,0.594616224406112,True,312.8850288110336,90.7900413695731,TOP,True,True,DOWN-DOWN-DOWN,2026-07-22,517.0,0.0,2586.0,-1067.0,0.0,36154.0,-2857.0,35641.0,39011.0,38498.0,513.0,True,0.2747411142505246,rising,middle,False,False,False,False,middle,TRANSITION,TOP,False,False,False,False,False,False,False,False
2026-07-22,056,342.6690155955762,210.88280855155767,281.87691994677607,285.8642295551066,235.2984402690514,245.86755054147963,99.48964887807767,230.11475489267704,204.69773198828855,141.5759942617255,106.38087855661831,63.59565450894599,103.85084244242994,141.5759942617255,63.59565450894599,0.3564727533557932,False,253.94884499642112,179.8286070451392,LEFT,False,False,UP-DOWN-DOWN,2026-07-23,-1511.0,0.0,5259.0,-6044.0,0.0,2586.0,-1067.0,517.0,3653.0,1584.0,2069.0,True,-0.23814347105031874,falling,low,False,False,False,False,low,STABLE,LEFT,False,False,False,False,False,False,False,False
2026-07-23,056,134.54401559557664,239.0078085515578,62.50191994677607,371.5894927579118,119.54101387113761,219.01036265544838,141.3515377752902,356.0822342036216,219.19217474116067,154.13010703881986,157.63204855920432,100.85052766650664,137.53756108817694,157.63204855920432,100.85052766650664,0.2834906883672531,False,315.5606965389939,160.02824212919617,TOP,False,False,DOWN-DOWN-UP,2026-07-24,-8000.0,0.0,345.0,-12089.0,0.0,5259.0,-6044.0,-1511.0,11303.0,4533.0,6770.0,False,-0.0729820649885401,falling,low,False,False,False,False,low,TRANSITION,TOP,False,False,False,True,True,False,True,False
2026-07-24,056,286.41901559557664,267.1328085515577,203.12691994677607,233.85707961715843,209.49077577485443,220.49897346940202,186.01829089762927,257.8054341079714,91.20487508553495,27.007342449161698,101.88893867017275,120.68586489188031,83.19404867040492,120.68586489188031,27.007342449161698,0.4514278868550895,False,237.3871623981773,162.23798058600622,LEFT,False,False,UP-DOWN-DOWN,2026-07-25,-1778.0,0.0,8017.0,-5156.0,0.0,345.0,-12089.0,-8000.0,12434.0,4089.0,8345.0,False,0.1679371984878364,rising,low,False,False,False,False,low,UNSTABLE,LEFT,False,False,False,False,False,False,False,False
2026-07-25,056,78.29401559557664,295.2578085515578,343.7519199467765,370.02029317916146,204.50813288583805,241.80580071900687,217.45586196553433,286.77173557658705,235.38978074890937,128.86659677797132,48.41033712488312,88.79188317435263,88.68960569240237,128.86659677797132,48.41033712488312,0.4142427419183121,False,299.53260982491844,219.11792520009394,BOTTOM,False,False,UP-DOWN-UP,2026-07-26,-5689.0,0.0,0.0,-12444.0,0.0,8017.0,-5156.0,-1778.0,13173.0,3378.0,9795.0,False,-0.03718514493677738,falling,low,False,False,False,False,low,UNSTABLE,BOTTOM,False,False,False,True,True,False,True,False
2026-07-26,056,230.16901559557664,323.3828085515577,124.37691994677562,224.36063607555985,126.91032788255376,268.79555729647484,231.990490180491,379.2891135304785,135.7565117354923,114.0890123213877,146.5257812693364,155.1808238644815,138.5985391517352,155.1808238644815,114.0890123213877,0.29463261879781133,False,290.81510230083774,164.88577659951235,TOP,True,True,DOWN-DOWN-DOWN,2026-07-27,1121.0,0.0,2586.0,-4800.0,0.0,0.0,-12444.0,-5689.0,12444.0,6755.0,5689.0,False,-0.11961012312050079,falling,low,False,False,False,False,low,UNSTABLE,TOP,False,False,False,False,False,False,False,False
2026-07-27,056,22.04401559557664,351.5078085515579,265.00191994677607,318.14265908555547,234.8055260642465,293.1551560440247,235.8426572786081,219.5192709641398,182.96156607193635,25.009017361869954,90.6567889278368,111.41978671776234,75.69519766915637,111.41978671776234,25.009017361869954,0.49354642401017124,True,276.9390286979066,217.86991647159698,BOTTOM,True,True,UP-UP-DOWN,2026-07-28,6207.0,0.0,10345.0,-4267.0,0.0,2586.0,-4800.0,1121.0,7386.0,5921.0,1465.0,True,0.1989138052123599,rising,low,False,False,False,False,low,STABLE,BOTTOM,True,True,False,False,False,False,True,False
2026-07-28,056,173.91901559557664,19.632808551557673,45.62691994677607,311.63367220862904,80.79799857136108,316.0806322409811,235.07796407124897,339.7583348734171,228.89766099567882,154.34404169962616,24.470998100935052,150.7464980031211,109.85384593456077,154.34404169962616,24.470998100935052,0.29843617409260836,False,322.49087977434243,181.59120787942962,RIGHT,False,False,DOWN-UP-UP,2026-07-29,-1511.0,0.0,3534.0,-1511.0,0.0,10345.0,-4267.0,6207.0,14612.0,10474.0,4138.0,True,-0.19511024991756287,falling,low,False,False,False,False,low,STABLE,RIGHT,False,False,False,False,False,False,False,False
2026-07-29,056,325.79401559557664,47.7578085515579,186.25191994677607,271.0284124562864,232.6208200968704,341.81824023049694,227.9746148312085,288.0417048708332,80.84338622057619,70.94213796942587,156.65093101467133,152.7279985885225,126.77368919087324,156.65093101467133,70.94213796942587,0.2879503135696758,False,300.29611918587216,180.47960704955167,TOP,False,False,UP-UP-DOWN,2026-07-30,-7378.0,0.0,776.0,-7378.0,0.0,3534.0,-1511.0,-1511.0,5045.0,0.0,5045.0,False,-0.010485860522932544,falling,low,False,False,False,False,low,UNSTABLE,TOP,False,False,False,True,True,False,True,False
2026-07-30,056,117.66901559557664,75.88280855155767,326.87691994677607,382.2406478175314,146.87941131417546,368.0750395700933,207.12098414352664,272.0222809856635,232.87996745700227,61.8846633179329,99.44675788090161,139.80051517773353,100.37731212552268,139.80051517773353,61.8846633179329,0.36454311282848395,False,340.77932279109604,195.6267876382348,RIGHT,True,True,DOWN-UP-UP,2026-07-31,4310.0,0.0,13448.0,-7289.0,0.0,776.0,-7378.0,-7378.0,8154.0,0.0,8154.0,False,0.07659279925880813,rising,low,False,False,False,False,low,UNSTABLE,RIGHT,True,False,False,False,False,False,False,False
2026-07-31,056,269.54401559557664,104.0078085515579,107.50191994677607,221.74781113307907,189.37722234729316,383.19588962657593,169.2448913968642,383.5672374902433,163.6482725235736,162.6984720233719,5.60892521332945,163.85208453234026,110.71982725634719,163.85208453234026,5.60892521332945,0.2552177975802715,False,329.50364608329943,174.0901287559103,RIGHT,True,True,DOWN-UP-UP,2026-08-01,8879.0,0.0,8966.0,-4978.0,0.0,13448.0,-7289.0,4310.0,20737.0,11599.0,9138.0,True,-0.10932531524821243,falling,low,False,False,False,False,low,STABLE,RIGHT,True,True,False,False,False,False,True,False
2026-08-01,056,61.41901559557664,132.13280855155767,248.12691994677607,355.0517506294362,219.99149104293906,373.7640947102172,123.27226233076644,216.55167678117635,156.49952406695508,98.51274548846509,160.68539222213258,152.3597726647453,137.18597012511432,160.68539222213258,98.51274548846509,0.269611853535761,False,315.12250737360995,166.58775914688684,TOP,False,False,UP-UP-DOWN,2026-08-02,-7556.0,0.0,1897.0,-7556.0,0.0,8966.0,-4978.0,8879.0,13944.0,13857.0,87.0,True,0.014394055955489482,rising,low,False,False,False,False,low,STABLE,TOP,False,False,False,True,True,False,True,False
2026-08-02,056,213.29401559557664,160.2578085515579,28.75191994677607,242.50028338241228,102.44511978661446,336.521384847454,88.23591247340168,324.02457623460265,233.78754038563298,95.08874325160433,146.08711994356952,154.58668045423312,131.92084788313565,154.58668045423312,95.08874325160433,0.29733327066257675,False,301.0154148214896,141.4895242152164,TOP,True,True,DOWN-UP-UP,2026-08-03,13966.0,0.0,13966.0,-6400.0,0.0,1897.0,-7556.0,-7556.0,9453.0,0.0,9453.0,False,0.02772141712681575,rising,low,False,False,False,False,low,TRANSITION,TOP,True,True,True,False,False,False,True,True
2026-08-03,056,5.169015595576639,188.38280855155767,169.37691994677607,304.1560490160936,235.9425364871654,284.01336071275966,81.5134582738085,320.17709740304105,82.42431425500256,155.73717632573272,36.17520573573122,154.35193082284601,115.42143762810332,155.73717632573272,36.17520573573122,0.29210374397394223,False,302.78216904396476,133.2934363386588,TOP,True,True,UP-DOWN-DOWN,2026-08-04,8621.0,0.0,8879.0,-2222.0,0.0,13966.0,-6400.0,13966.0,20366.0,20366.0,0.0,True,-0.005229526688634523,falling,low,False,False,False,False,low,STABLE,TOP,True,True,False,False,False,False,True,False
2026-08-04,056,157.04401559557664,216.5078085515579,310.00191994677607,341.9142080047041,91.04502535319799,238.29312729060047,106.63171201007025,256.0073237610646,226.91675058927905,104.78679864037407,121.58241345933199,160.75172931909376,129.0403138062666,160.75172931909376,104.78679864037407,0.2693103212768466,False,278.7382196854564,141.5311626508491,TOP,False,False,DOWN-DOWN-UP,2026-08-05,-16711.0,0.0,0.0,-16711.0,0.0,8879.0,-2222.0,8621.0,11101.0,10843.0,258.0,True,-0.02279342269709561,falling,low,False,False,False,False,low,STABLE,TOP,False,False,False,True,True,True,True,True
2026-08-05,056,308.91901559557664,244.63280855155767,90.62691994677607,254.95418904275968,226.37207772475924,217.1331781456435,150.71007387476695,378.34544104054356,189.14272429204635,84.58822430974674,165.73008877627254,128.8853204465057,126.40121117750833,165.73008877627254,84.58822430974674,0.24668141465330662,False,283.47760274298224,188.74162529719084,LEFT,False,False,UP-DOWN-UP,2026-08-06,-3467.0,0.0,0.0,-6400.0,0.0,0.0,-16711.0,-16711.0,16711.0,0.0,16711.0,False,-0.02262890662354,falling,low,False,False,False,False,low,STABLE,LEFT,False,False,False,True,False,False,False,False
2026-08-06,056,100.79401559557664,272.7578085515579,231.25191994677607,382.50681681967615,174.2699139880012,223.62820961948944,193.6788325604925,223.5468703657866,128.64408830456875,160.05973243144203,65.03479512159319,165.37829526850976,130.15760760718166,165.37829526850976,65.03479512159319,0.24828047605222836,False,276.5606322683174,165.5309449510208,TOP,True,True,UP-DOWN-DOWN,2026-08-07,3276.0,0.0,14310.0,-178.0,0.0,0.0,-6400.0,-3467.0,6400.0,2933.0,3467.0,False,0.0015990613989217417,rising,low,False,False,False,False,low,STABLE,TOP,True,False,False,False,False,False,False,False
2026-08-07,056,252.66901559557664,300.8828085515577,11.87691994677607,216.4414731038306,163.92483829681308,247.15523709396723,221.60540669326215,309.60825170848466,235.68562185208924,65.34816959165157,64.0205552409536,117.59956926807097,82.32276470022538,117.59956926807097,64.0205552409536,0.4654565033269502,True,257.73498730209417,207.07195561405481,LEFT,True,True,DOWN-DOWN-UP,2026-08-08,6637.0,0.0,13628.0,-2523.0,0.0,14310.0,-178.0,3276.0,14488.0,3454.0,11034.0,True,0.21717602727472185,rising,low,False,False,False,False,low,STABLE,LEFT,True,True,False,False,False,False,True,False
2026-08-08,056,44.54401559557664,329.0078085515579,152.50191994677607,338.7156718382193,229.33686050507237,273.9612559513874,233.34912844035597,349.11989103580595,95.63384682531813,64.87859948264368,156.8895127727216,134.1072095159689,118.62510725711138,156.8895127727216,64.87859948264368,0.2868658510330837,False,320.59893960847086,186.10661192358216,RIGHT,True,True,UP-DOWN-DOWN,2026-08-09,3276.0,0.0,11724.0,-3200.0,0.0,13628.0,-2523.0,6637.0,16151.0,9160.0,6991.0,True,-0.1785906522938665,falling,low,False,False,False,False,low,STABLE,RIGHT,True,False,False,False,False,False,False,False
2026-08-09,056,196.41901559557664,357.1328085515577,293.12691994677607,269.27627727435646,85.7375134996686,297.6970280163161,235.98242414672265,239.82687423875922,215.69943529157126,152.90935958298255,61.321728083414904,133.25677639428952,115.82928802022899,152.90935958298255,61.321728083414904,0.3049574564409884,False,268.93339317647724,179.13979097932085,LEFT,False,False,DOWN-UP-UP,2026-08-10,-4622.0,0.0,0.0,-10311.0,0.0,11724.0,-3200.0,3276.0,14924.0,6476.0,8448.0,True,0.018091605407904665,rising,low,False,False,False,False,low,STABLE,LEFT,False,False,False,True,False,False,False,False
2026-08-10,056,348.29401559557573,25.2578085515579,73.75191994677607,290.5320469515379,235.69498042762842,320.93320907722506,234.36908016801414,366.288730653166,209.31899301790693,30.430061946876826,51.813417216524236,80.2170046642625,54.153494609221184,80.2170046642625,30.430061946876826,0.6353772515260796,True,325.91799556064296,226.46101787118315,BOTTOM,True,True,UP-UP-UP,2026-08-11,10517.0,0.0,11724.0,-3378.0,0.0,0.0,-10311.0,-4622.0,10311.0,5689.0,4622.0,False,0.33041979508509123,rising,middle,False,False,False,False,middle,TRANSITION,BOTTOM,True,True,True,False,False,False,True,True
2026-08-11,056,140.16901559557664,53.3828085515579,214.37691994677607,365.70121429828674,111.2296103023891,347.285922035049,225.1396432497845,241.04598801099166,103.82539178012027,115.38898818872264,161.25777869945063,124.87492899962847,133.8405652959339,161.25777869945063,115.38898818872264,0.267010096820679,False,318.01104144810915,146.73154844409797,TOP,False,False,DOWN-UP-DOWN,2026-08-12,-2489.0,0.0,16207.0,-2489.0,0.0,11724.0,-3378.0,10517.0,15102.0,13895.0,1207.0,True,-0.3683671547054006,falling,low,False,False,False,False,low,UNSTABLE,TOP,False,False,False,False,False,False,False,False
