feature,n,bullish_count,bullish_rate,baseline,lift,wilson_low,wilson_high,feature_family,machine
67.04401559557482,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase_LONG,056
67.04401559557482,0,0,,0.5666666666666667,,,,phase_LONG,075
67.04401559557482,0,0,,0.4,,,,phase_LONG,077
218.91901559557482,0,0,,0.48333333333333334,,,,phase_LONG,049
218.91901559557482,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase_LONG,056
218.91901559557482,0,0,,0.5666666666666667,,,,phase_LONG,075
218.91901559557482,0,0,,0.4,,,,phase_LONG,077
10.79401559557482,0,0,,0.48333333333333334,,,,phase_LONG,049
10.79401559557482,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase_LONG,056
10.79401559557482,0,0,,0.5666666666666667,,,,phase_LONG,075
10.79401559557482,0,0,,0.4,,,,phase_LONG,077
162.66901559557664,0,0,,0.48333333333333334,,,,phase_LONG,049
162.66901559557664,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase_LONG,056
162.66901559557664,0,0,,0.5666666666666667,,,,phase_LONG,075
162.66901559557664,0,0,,0.4,,,,phase_LONG,077
314.54401559557664,0,0,,0.48333333333333334,,,,phase_LONG,049
314.54401559557664,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase_LONG,056
314.54401559557664,0,0,,0.5666666666666667,,,,phase_LONG,075
314.54401559557664,0,0,,0.4,,,,phase_LONG,077
106.41901559557482,0,0,,0.48333333333333334,,,,phase_LONG,049
106.41901559557482,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase_LONG,056
106.41901559557482,0,0,,0.5666666666666667,,,,phase_LONG,075
106.41901559557482,0,0,,0.4,,,,phase_LONG,077
137.56072945447133,0,0,,0.48333333333333334,,,,phase_LONG,049
137.56072945447133,0,0,,0.5166666666666667,,,,phase_LONG,056
137.56072945447133,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
137.56072945447133,0,0,,0.4,,,,phase_LONG,077
272.56072945447136,0,0,,0.48333333333333334,,,,phase_LONG,049
272.56072945447136,0,0,,0.5166666666666667,,,,phase_LONG,056
272.56072945447136,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_LONG,075
272.56072945447136,0,0,,0.4,,,,phase_LONG,077
47.56072945447136,0,0,,0.48333333333333334,,,,phase_LONG,049
47.56072945447136,0,0,,0.5166666666666667,,,,phase_LONG,056
47.56072945447136,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
47.56072945447136,0,0,,0.4,,,,phase_LONG,077
182.56072945447124,0,0,,0.48333333333333334,,,,phase_LONG,049
182.56072945447124,0,0,,0.5166666666666667,,,,phase_LONG,056
182.56072945447124,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
182.56072945447124,0,0,,0.4,,,,phase_LONG,077
317.56072945447136,0,0,,0.48333333333333334,,,,phase_LONG,049
317.56072945447136,0,0,,0.5166666666666667,,,,phase_LONG,056
317.56072945447136,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_LONG,075
317.56072945447136,0,0,,0.4,,,,phase_LONG,077
92.56072945447124,0,0,,0.48333333333333334,,,,phase_LONG,049
92.56072945447124,0,0,,0.5166666666666667,,,,phase_LONG,056
92.56072945447124,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
92.56072945447124,0,0,,0.4,,,,phase_LONG,077
227.56072945447136,0,0,,0.48333333333333334,,,,phase_LONG,049
227.56072945447136,0,0,,0.5166666666666667,,,,phase_LONG,056
227.56072945447136,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_LONG,075
227.56072945447136,0,0,,0.4,,,,phase_LONG,077
2.560729454471357,0,0,,0.48333333333333334,,,,phase_LONG,049
2.560729454471357,0,0,,0.5166666666666667,,,,phase_LONG,056
2.560729454471357,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_LONG,075
2.560729454471357,0,0,,0.4,,,,phase_LONG,077
137.56072945447113,0,0,,0.48333333333333334,,,,phase_LONG,049
137.56072945447113,0,0,,0.5166666666666667,,,,phase_LONG,056
137.56072945447113,2,1,0.5,0.5666666666666667,-0.06666666666666665,0.09452865480086614,0.9054713451991339,phase_LONG,075
137.56072945447113,0,0,,0.4,,,,phase_LONG,077
272.56072945447113,0,0,,0.48333333333333334,,,,phase_LONG,049
272.56072945447113,0,0,,0.5166666666666667,,,,phase_LONG,056
272.56072945447113,2,2,1.0,0.5666666666666667,0.43333333333333335,0.34237195288961925,1.0,phase_LONG,075
272.56072945447113,0,0,,0.4,,,,phase_LONG,077
47.56072945447113,0,0,,0.48333333333333334,,,,phase_LONG,049
47.56072945447113,0,0,,0.5166666666666667,,,,phase_LONG,056
47.56072945447113,2,2,1.0,0.5666666666666667,0.43333333333333335,0.34237195288961925,1.0,phase_LONG,075
47.56072945447113,0,0,,0.4,,,,phase_LONG,077
182.56072945447136,0,0,,0.48333333333333334,,,,phase_LONG,049
182.56072945447136,0,0,,0.5166666666666667,,,,phase_LONG,056
182.56072945447136,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
182.56072945447136,0,0,,0.4,,,,phase_LONG,077
317.56072945447113,0,0,,0.48333333333333334,,,,phase_LONG,049
317.56072945447113,0,0,,0.5166666666666667,,,,phase_LONG,056
317.56072945447113,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_LONG,075
317.56072945447113,0,0,,0.4,,,,phase_LONG,077
92.56072945447136,0,0,,0.48333333333333334,,,,phase_LONG,049
92.56072945447136,0,0,,0.5166666666666667,,,,phase_LONG,056
92.56072945447136,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
92.56072945447136,0,0,,0.4,,,,phase_LONG,077
227.5607294544718,0,0,,0.48333333333333334,,,,phase_LONG,049
227.5607294544718,0,0,,0.5166666666666667,,,,phase_LONG,056
227.5607294544718,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
227.5607294544718,0,0,,0.4,,,,phase_LONG,077
2.5607294544711294,0,0,,0.48333333333333334,,,,phase_LONG,049
2.5607294544711294,0,0,,0.5166666666666667,,,,phase_LONG,056
2.5607294544711294,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
2.5607294544711294,0,0,,0.4,,,,phase_LONG,077
137.56072945447158,0,0,,0.48333333333333334,,,,phase_LONG,049
137.56072945447158,0,0,,0.5166666666666667,,,,phase_LONG,056
137.56072945447158,5,1,0.2,0.5666666666666667,-0.36666666666666664,0.03622316096978745,0.6244717358814613,phase_LONG,075
137.56072945447158,0,0,,0.4,,,,phase_LONG,077
47.560729454471584,0,0,,0.48333333333333334,,,,phase_LONG,049
47.560729454471584,0,0,,0.5166666666666667,,,,phase_LONG,056
47.560729454471584,4,3,0.75,0.5666666666666667,0.18333333333333335,0.3006360524426366,0.9544139373553637,phase_LONG,075
47.560729454471584,0,0,,0.4,,,,phase_LONG,077
182.56072945447113,0,0,,0.48333333333333334,,,,phase_LONG,049
182.56072945447113,0,0,,0.5166666666666667,,,,phase_LONG,056
182.56072945447113,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_LONG,075
182.56072945447113,0,0,,0.4,,,,phase_LONG,077
317.5607294544716,0,0,,0.48333333333333334,,,,phase_LONG,049
317.5607294544716,0,0,,0.5166666666666667,,,,phase_LONG,056
317.5607294544716,4,2,0.5,0.5666666666666667,-0.06666666666666665,0.15003570882017148,0.8499642911798285,phase_LONG,075
317.5607294544716,0,0,,0.4,,,,phase_LONG,077
92.56072945447158,0,0,,0.48333333333333334,,,,phase_LONG,049
92.56072945447158,0,0,,0.5166666666666667,,,,phase_LONG,056
92.56072945447158,5,4,0.8,0.5666666666666667,0.2333333333333334,0.3755282641185388,0.9637768390302125,phase_LONG,075
92.56072945447158,0,0,,0.4,,,,phase_LONG,077
227.56072945447113,0,0,,0.48333333333333334,,,,phase_LONG,049
227.56072945447113,0,0,,0.5166666666666667,,,,phase_LONG,056
227.56072945447113,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
227.56072945447113,0,0,,0.4,,,,phase_LONG,077
2.560729454471584,0,0,,0.48333333333333334,,,,phase_LONG,049
2.560729454471584,0,0,,0.5166666666666667,,,,phase_LONG,056
2.560729454471584,4,3,0.75,0.5666666666666667,0.18333333333333335,0.3006360524426366,0.9544139373553637,phase_LONG,075
2.560729454471584,0,0,,0.4,,,,phase_LONG,077
272.5607294544716,0,0,,0.48333333333333334,,,,phase_LONG,049
272.5607294544716,0,0,,0.5166666666666667,,,,phase_LONG,056
272.5607294544716,4,2,0.5,0.5666666666666667,-0.06666666666666665,0.15003570882017148,0.8499642911798285,phase_LONG,075
272.5607294544716,0,0,,0.4,,,,phase_LONG,077
182.56072945447158,0,0,,0.48333333333333334,,,,phase_LONG,049
182.56072945447158,0,0,,0.5166666666666667,,,,phase_LONG,056
182.56072945447158,5,1,0.2,0.5666666666666667,-0.36666666666666664,0.03622316096978745,0.6244717358814613,phase_LONG,075
182.56072945447158,0,0,,0.4,,,,phase_LONG,077
317.56072945447204,0,0,,0.48333333333333334,,,,phase_LONG,049
317.56072945447204,0,0,,0.5166666666666667,,,,phase_LONG,056
317.56072945447204,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
317.56072945447204,0,0,,0.4,,,,phase_LONG,077
227.56072945447158,0,0,,0.48333333333333334,,,,phase_LONG,049
227.56072945447158,0,0,,0.5166666666666667,,,,phase_LONG,056
227.56072945447158,3,1,0.3333333333333333,0.5666666666666667,-0.23333333333333334,0.0614903152761605,0.7923450448735121,phase_LONG,075
227.56072945447158,0,0,,0.4,,,,phase_LONG,077
227.56072945447067,0,0,,0.48333333333333334,,,,phase_LONG,049
227.56072945447067,0,0,,0.5166666666666667,,,,phase_LONG,056
227.56072945447067,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_LONG,075
227.56072945447067,0,0,,0.4,,,,phase_LONG,077
2.560729454469765,0,0,,0.48333333333333334,,,,phase_LONG,049
2.560729454469765,0,0,,0.5166666666666667,,,,phase_LONG,056
2.560729454469765,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
2.560729454469765,0,0,,0.4,,,,phase_LONG,077
272.5607294544707,0,0,,0.48333333333333334,,,,phase_LONG,049
272.5607294544707,0,0,,0.5166666666666667,,,,phase_LONG,056
272.5607294544707,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_LONG,075
272.5607294544707,0,0,,0.4,,,,phase_LONG,077
47.560729454470675,0,0,,0.48333333333333334,,,,phase_LONG,049
47.560729454470675,0,0,,0.5166666666666667,,,,phase_LONG,056
47.560729454470675,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_LONG,075
47.560729454470675,0,0,,0.4,,,,phase_LONG,077
189.95316808943087,0,0,,0.48333333333333334,,,,phase_LONG,049
189.95316808943087,0,0,,0.5166666666666667,,,,phase_LONG,056
189.95316808943087,0,0,,0.5666666666666667,,,,phase_LONG,075
189.95316808943087,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
319.3281680894309,0,0,,0.48333333333333334,,,,phase_LONG,049
319.3281680894309,0,0,,0.5166666666666667,,,,phase_LONG,056
319.3281680894309,0,0,,0.5666666666666667,,,,phase_LONG,075
319.3281680894309,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
88.70316808943085,0,0,,0.48333333333333334,,,,phase_LONG,049
88.70316808943085,0,0,,0.5166666666666667,,,,phase_LONG,056
88.70316808943085,0,0,,0.5666666666666667,,,,phase_LONG,075
88.70316808943085,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
218.07816808943085,0,0,,0.48333333333333334,,,,phase_LONG,049
218.07816808943085,0,0,,0.5166666666666667,,,,phase_LONG,056
218.07816808943085,0,0,,0.5666666666666667,,,,phase_LONG,075
218.07816808943085,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
347.45316808943085,0,0,,0.48333333333333334,,,,phase_LONG,049
347.45316808943085,0,0,,0.5166666666666667,,,,phase_LONG,056
347.45316808943085,0,0,,0.5666666666666667,,,,phase_LONG,075
347.45316808943085,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
116.82816808943073,0,0,,0.48333333333333334,,,,phase_LONG,049
116.82816808943073,0,0,,0.5166666666666667,,,,phase_LONG,056
116.82816808943073,0,0,,0.5666666666666667,,,,phase_LONG,075
116.82816808943073,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
246.20316808943073,0,0,,0.48333333333333334,,,,phase_LONG,049
246.20316808943073,0,0,,0.5166666666666667,,,,phase_LONG,056
246.20316808943073,0,0,,0.5666666666666667,,,,phase_LONG,075
246.20316808943073,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
15.578168089430847,0,0,,0.48333333333333334,,,,phase_LONG,049
15.578168089430847,0,0,,0.5166666666666667,,,,phase_LONG,056
15.578168089430847,0,0,,0.5666666666666667,,,,phase_LONG,075
15.578168089430847,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
144.95316808943085,0,0,,0.48333333333333334,,,,phase_LONG,049
144.95316808943085,0,0,,0.5166666666666667,,,,phase_LONG,056
144.95316808943085,0,0,,0.5666666666666667,,,,phase_LONG,075
144.95316808943085,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
274.32816808943085,0,0,,0.48333333333333334,,,,phase_LONG,049
274.32816808943085,0,0,,0.5166666666666667,,,,phase_LONG,056
274.32816808943085,0,0,,0.5666666666666667,,,,phase_LONG,075
274.32816808943085,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
43.70316808943085,0,0,,0.48333333333333334,,,,phase_LONG,049
43.70316808943085,0,0,,0.5166666666666667,,,,phase_LONG,056
43.70316808943085,0,0,,0.5666666666666667,,,,phase_LONG,075
43.70316808943085,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
173.07816808943085,0,0,,0.48333333333333334,,,,phase_LONG,049
173.07816808943085,0,0,,0.5166666666666667,,,,phase_LONG,056
173.07816808943085,0,0,,0.5666666666666667,,,,phase_LONG,075
173.07816808943085,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
302.45316808943085,0,0,,0.48333333333333334,,,,phase_LONG,049
302.45316808943085,0,0,,0.5166666666666667,,,,phase_LONG,056
302.45316808943085,0,0,,0.5666666666666667,,,,phase_LONG,075
302.45316808943085,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
71.82816808943107,0,0,,0.48333333333333334,,,,phase_LONG,049
71.82816808943107,0,0,,0.5166666666666667,,,,phase_LONG,056
71.82816808943107,0,0,,0.5666666666666667,,,,phase_LONG,075
71.82816808943107,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
201.20316808943085,0,0,,0.48333333333333334,,,,phase_LONG,049
201.20316808943085,0,0,,0.5166666666666667,,,,phase_LONG,056
201.20316808943085,0,0,,0.5666666666666667,,,,phase_LONG,075
201.20316808943085,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
330.5781680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
330.5781680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
330.5781680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
330.5781680894306,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
99.95316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
99.95316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
99.95316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
99.95316808943062,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
229.32816808943107,0,0,,0.48333333333333334,,,,phase_LONG,049
229.32816808943107,0,0,,0.5166666666666667,,,,phase_LONG,056
229.32816808943107,0,0,,0.5666666666666667,,,,phase_LONG,075
229.32816808943107,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
358.7031680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
358.7031680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
358.7031680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
358.7031680894306,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
128.07816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
128.07816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
128.07816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
128.07816808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
257.45316808943016,0,0,,0.48333333333333334,,,,phase_LONG,049
257.45316808943016,0,0,,0.5166666666666667,,,,phase_LONG,056
257.45316808943016,0,0,,0.5666666666666667,,,,phase_LONG,075
257.45316808943016,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
26.828168089431074,0,0,,0.48333333333333334,,,,phase_LONG,049
26.828168089431074,0,0,,0.5166666666666667,,,,phase_LONG,056
26.828168089431074,0,0,,0.5666666666666667,,,,phase_LONG,075
26.828168089431074,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
156.20316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
156.20316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
156.20316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
156.20316808943062,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
285.5781680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
285.5781680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
285.5781680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
285.5781680894306,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
54.953168089431074,0,0,,0.48333333333333334,,,,phase_LONG,049
54.953168089431074,0,0,,0.5166666666666667,,,,phase_LONG,056
54.953168089431074,0,0,,0.5666666666666667,,,,phase_LONG,075
54.953168089431074,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
184.32816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
184.32816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
184.32816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
184.32816808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
313.7031680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
313.7031680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
313.7031680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
313.7031680894306,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
83.07816808943016,0,0,,0.48333333333333334,,,,phase_LONG,049
83.07816808943016,0,0,,0.5166666666666667,,,,phase_LONG,056
83.07816808943016,0,0,,0.5666666666666667,,,,phase_LONG,075
83.07816808943016,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
212.45316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
212.45316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
212.45316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
212.45316808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
341.8281680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
341.8281680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
341.8281680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
341.8281680894306,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
111.20316808943016,0,0,,0.48333333333333334,,,,phase_LONG,049
111.20316808943016,0,0,,0.5166666666666667,,,,phase_LONG,056
111.20316808943016,0,0,,0.5666666666666667,,,,phase_LONG,075
111.20316808943016,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
240.57816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
240.57816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
240.57816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
240.57816808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
9.95316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
9.95316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
9.95316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
9.95316808943062,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
139.32816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
139.32816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
139.32816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
139.32816808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
268.7031680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
268.7031680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
268.7031680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
268.7031680894306,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
38.07816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
38.07816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
38.07816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
38.07816808943062,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
167.45316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
167.45316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
167.45316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
167.45316808943062,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
296.8281680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
296.8281680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
296.8281680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
296.8281680894306,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
66.20316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
66.20316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
66.20316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
66.20316808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
195.57816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
195.57816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
195.57816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
195.57816808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
324.9531680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
324.9531680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
324.9531680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
324.9531680894306,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
94.32816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
94.32816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
94.32816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
94.32816808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
223.70316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
223.70316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
223.70316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
223.70316808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
353.0781680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
353.0781680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
353.0781680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
353.0781680894306,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
122.45316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
122.45316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
122.45316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
122.45316808943062,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
251.82816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
251.82816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
251.82816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
251.82816808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
21.20316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
21.20316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
21.20316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
21.20316808943062,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
150.57816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
150.57816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
150.57816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
150.57816808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
279.9531680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
279.9531680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
279.9531680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
279.9531680894306,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
49.32816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
49.32816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
49.32816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
49.32816808943062,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
178.70316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
178.70316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
178.70316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
178.70316808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
308.0781680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
308.0781680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
308.0781680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
308.0781680894306,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
77.45316808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
77.45316808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
77.45316808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
77.45316808943062,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
206.82816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
206.82816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
206.82816808943062,0,0,,0.5666666666666667,,,,phase_LONG,075
206.82816808943062,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_LONG,077
336.2031680894306,0,0,,0.48333333333333334,,,,phase_LONG,049
336.2031680894306,0,0,,0.5166666666666667,,,,phase_LONG,056
336.2031680894306,0,0,,0.5666666666666667,,,,phase_LONG,075
336.2031680894306,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_LONG,077
105.57816808943062,0,0,,0.48333333333333334,,,,phase_LONG,049
105.57816808943062,0,0,,0.5166666666666667,,,,phase_LONG,056
