date,machine,open,high,low,close,bullish,next_day_bullish,wave1_phase,wave2_phase,wave3_phase,wave1_value,wave2_value,wave3_value,combined_wave,wave1_direction,wave2_direction,wave3_direction,wave1_up,wave2_up,wave3_up,wave_direction_pattern
2026-07-25,075,0.0,3621.0,-4800.0,-4800.0,False,True,314.68611294139555,208.16291420549464,320.33553076899443,-3962.609115388008,4841.58580902957,-3605.9101526892937,-2726.933459047732,turning_up,falling,turning_up,True,False,True,UP-DOWN-UP
2026-07-26,075,0.0,14310.0,-533.0,5862.0,True,False,89.6861129413951,225.03791420549453,112.21053076899443,-30.8700364585854,3880.6902460649194,1770.6955751309024,5620.515784737237,rising,falling,turning_down,True,False,False,UP-DOWN-DOWN
2026-07-27,075,0.0,1466.0,-7022.0,-3378.0,False,False,224.68611294139555,241.91291420549464,264.08553076899443,4006.265939618635,2585.5922448545684,482.68199189837947,7074.540176371583,turning_down,falling,falling,False,False,False,DOWN-DOWN-DOWN
2026-07-28,075,0.0,0.0,-4533.0,-533.0,False,True,359.68611294139464,258.78791420549453,55.96053076899443,-5634.845589823513,1067.824775650542,-2622.0706002772476,-7189.0914144502185,turning_up,falling,turning_up,True,False,True,UP-DOWN-UP
2026-07-29,075,0.0,15345.0,-4089.0,14310.0,True,False,134.68611294139555,275.66291420549464,207.83553076899443,3962.6091153879925,-541.903046226177,4142.237646115993,7562.943715277808,turning_down,falling,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-07-30,075,0.0,1897.0,-3200.0,-622.0,False,False,269.68611294139555,292.53791420549464,359.71053076899443,30.870036458527416,-2104.9625416305107,-4684.184323910673,-6758.276829082656,falling,falling,turning_up,False,False,True,DOWN-DOWN-UP
2026-07-31,075,0.0,0.0,-11911.0,-10133.0,False,True,44.68611294139555,309.41291420549453,151.58553076899443,-4006.2659396186505,-3486.744076357064,4119.925876652104,-3373.08413932361,turning_up,falling,turning_down,True,False,False,UP-DOWN-DOWN
2026-08-01,075,0.0,20083.0,-3064.0,14628.0,True,False,179.68611294139555,326.28791420549464,303.46053076899443,5634.845589823514,-4568.249552452336,-2582.7161524063627,-1516.120115035184,turning_down,falling,turning_up,False,False,True,DOWN-DOWN-UP
2026-08-02,075,0.0,15345.0,-6933.0,-6933.0,False,False,314.68611294139555,343.16291420549453,95.33553076899443,-3962.6091153879765,-5256.340444507432,435.578712514225,-8783.370847381184,turning_up,falling,rising,True,False,True,UP-DOWN-UP
2026-08-03,075,0.0,1034.0,-10311.0,-4444.0,False,True,89.68611294139555,0.03791420549464419,247.21053076899443,-30.870036458549503,-5491.758826927128,1814.4238946788726,-3708.204968706805,rising,turning_up,turning_down,True,True,False,UP-UP-DOWN
2026-08-04,075,0.0,4397.0,-8533.0,948.0,True,True,224.68611294139555,16.91291420549453,39.08553076899443,4006.2659396186664,-5254.230626692503,-3635.9367430323314,-4883.901430106169,turning_down,rising,turning_up,False,True,True,DOWN-UP-UP
2026-08-05,075,0.0,7931.0,-1600.0,7672.0,True,False,359.68611294139555,33.787914205494644,190.96053076899443,-5634.845589823514,-4564.211612916027,4598.795964332523,-5600.261238407018,turning_up,rising,turning_down,True,True,False,UP-UP-DOWN
2026-08-06,075,0.0,4483.0,-5333.0,-4356.0,False,False,134.68611294139464,50.66291420549453,342.83553076899443,3962.609115387961,-3481.12575974092,-4475.6151596561895,-3994.1318040091483,turning_down,rising,turning_up,False,True,True,DOWN-UP-UP
2026-08-07,075,0.0,0.0,-10844.0,-10844.0,False,False,269.68611294139555,67.53791420549453,134.71053076899443,30.870036458571594,-2098.247693588999,3295.4843963487565,1228.106739218329,falling,rising,turning_down,False,True,False,DOWN-UP-DOWN
2026-08-08,075,0.0,973.0,-19640.0,-19640.0,False,True,44.68611294139555,84.41291420549464,286.58553076899443,-4006.2659396186255,-534.6699449638588,-1337.1003712801985,-5878.036255862683,turning_up,rising,turning_up,True,True,True,UP-UP-UP
2026-08-09,075,0.0,10345.0,-7644.0,4828.0,True,True,179.68611294139555,101.28791420549453,78.46053076899443,5634.845589823514,1074.9532203097162,-937.0498963486352,5772.748913784595,turning_down,rising,rising,False,True,True,DOWN-UP-UP
2026-08-10,075,0.0,26033.0,-766.0,22810.0,True,True,314.68611294139555,118.16291420549464,230.33553076899443,-3962.6091153880025,2592.002136043066,2989.9088299707605,1619.301850625824,turning_up,rising,turning_down,True,True,False,UP-UP-DOWN
2026-08-11,075,0.0,13223.0,-11404.0,12893.0,True,True,89.68611294139555,135.03791420549453,22.21053076899443,-30.87003645859368,3885.8295682575836,-4336.678454879572,-481.71892308058233,rising,rising,turning_up,True,True,True,UP-UP-UP
2026-08-12,075,0.0,13276.0,-4800.0,13276.0,True,False,224.68611294139555,151.91291420549464,174.08553076899443,4006.2659396186405,4845.011967250054,4659.309062028594,13510.586968897289,turning_down,rising,turning_down,False,True,False,DOWN-UP-DOWN
2026-08-13,075,0.0,0.0,-13156.0,-13156.0,False,True,359.68611294139464,168.78791420549453,325.96053076899443,-5634.845589823513,5386.945188876085,-3881.609023068452,-4129.5094240158805,turning_up,rising,turning_up,True,True,True,UP-UP-UP
2026-08-14,075,0.0,15517.0,-178.0,14655.0,True,True,134.68611294139555,185.66291420549464,117.83553076899443,3962.6091153879865,5464.958307978124,2187.2380126324038,11614.805435998514,turning_down,falling,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-08-15,075,0.0,13103.0,-5156.0,13103.0,True,True,269.68611294139555,202.53791420549453,269.71053076899443,30.870036458535694,5072.332887122133,23.665596005357504,5126.868519586026,falling,falling,falling,False,False,False,DOWN-DOWN-DOWN
2026-08-16,075,0.0,21818.0,-511.0,16860.0,True,True,44.68611294139555,219.41291420549464,61.58553076899352,-4006.2659396186564,4242.881563918237,-2228.9803973335497,-1992.3647730339694,turning_up,falling,turning_up,True,False,True,UP-DOWN-UP
2026-08-17,075,0.0,6724.0,-7200.0,6466.0,True,False,179.68611294139555,236.28791420549464,213.46053076899534,5634.845589823514,3048.036129373694,3907.90482444283,12590.786543640039,turning_down,falling,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-08-18,075,0.0,0.0,-3991.0,-3991.0,False,True,314.68611294139555,253.16291420549453,5.335530768994431,-3962.609115387971,1590.6958700153025,-4663.948330117861,-7035.8615754905295,turning_up,falling,turning_up,True,False,True,UP-DOWN-UP
2026-08-19,075,0.0,19875.0,-2785.0,6000.0,True,True,89.68611294139555,270.03791420549476,157.21053076899443,-30.87003645855778,-3.6340495731395244,4318.565591863032,4284.061505831334,rising,falling,turning_down,True,False,False,UP-DOWN-DOWN
2026-08-20,075,0.0,5197.0,-5658.0,5197.0,True,False,224.68611294139555,286.9129142054944,309.08553076899443,4006.265939618672,-1597.6510072524686,-2953.3213237764103,-544.7063914102071,turning_down,falling,turning_up,False,False,True,DOWN-DOWN-UP
2026-08-21,075,0.0,0.0,-16889.0,-10311.0,False,True,359.6861129413928,303.78791420549464,100.96053076899443,-5634.8455898235125,-3054.0793329530197,890.6281599206523,-7798.29676285588,turning_up,falling,rising,True,False,True,UP-DOWN-UP
2026-08-22,075,0.0,12759.0,-178.0,8103.0,True,False,134.68611294139464,320.66291420549464,252.8355307689926,3962.6091153879556,-4247.492397205271,1382.3934980534743,1097.5102162361588,turning_down,falling,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-08-23,075,0.0,0.0,-16711.0,-16711.0,False,False,269.68611294139373,337.5379142054944,44.71053076899443,30.87003645865995,-5075.1142682502,-3328.9526031810815,-8373.196834972621,falling,falling,turning_up,False,False,True,DOWN-DOWN-UP
2026-08-24,075,0.0,11034.0,-1956.0,-1244.0,False,True,44.68611294139373,354.41291420549464,196.58553076899443,-4006.2659396187437,-5465.6707062720725,4489.35467945305,-4982.581966437766,turning_up,falling,turning_down,True,False,False,UP-DOWN-DOWN
2026-08-25,075,0.0,3017.0,-6667.0,259.0,True,,179.68611294139464,11.287914205494872,348.46053076899443,5634.845589823514,-5385.527253073193,-4589.562106841771,-4340.24377009145,rising,rising,falling,True,True,False,UP-UP-DOWN
