time,minute,activity_top3,delta_top3,activity_rank,delta_rank
19:00,1140,"g8,g1,g4","g1,g2,g3",1:g8;2:g1;3:g4;4:g9;5:g2;6:g3;7:g5;8:g6;9:g7,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
19:05,1145,"g4,g6,g8","g1,g2,g3",1:g4;2:g6;3:g8;4:g9;5:g1;6:g2;7:g3;8:g5;9:g7,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
19:10,1150,"g5,g6,g8","g1,g8,g4",1:g5;2:g6;3:g8;4:g1;5:g2;6:g3;7:g4;8:g7;9:g9,1:g1;2:g8;3:g4;4:g9;5:g7;6:g3;7:g2;8:g5;9:g6
19:15,1155,"g8,g3,g5","g1,g2,g3",1:g8;2:g3;3:g5;4:g1;5:g2;6:g4;7:g6;8:g7;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
19:20,1160,"g5,g8,g1","g1,g2,g3",1:g5;2:g8;3:g1;4:g2;5:g3;6:g4;7:g6;8:g7;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
19:25,1165,"g5,g8,g1","g8,g5,g4",1:g5;2:g8;3:g1;4:g2;5:g3;6:g4;7:g6;8:g7;9:g9,1:g8;2:g5;3:g4;4:g9;5:g6;6:g7;7:g3;8:g1;9:g2
19:30,1170,"g8,g2,g5","g1,g2,g3",1:g8;2:g2;3:g5;4:g1;5:g3;6:g4;7:g6;8:g7;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
19:35,1175,"g3,g2,g5","g1,g2,g3",1:g3;2:g2;3:g5;4:g8;5:g1;6:g4;7:g6;8:g7;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
19:40,1180,"g8,g2,g1","g1,g2,g3",1:g8;2:g2;3:g1;4:g3;5:g4;6:g5;7:g6;8:g7;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
19:45,1185,"g8,g1,g2","g8,g2,g3",1:g8;2:g1;3:g2;4:g3;5:g4;6:g5;7:g6;8:g7;9:g9,1:g8;2:g2;3:g3;4:g5;5:g7;6:g6;7:g9;8:g1;9:g4
19:50,1190,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
19:55,1195,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
20:00,1200,"g2,g7,g9","g1,g2,g3",1:g2;2:g7;3:g9;4:g1;5:g3;6:g4;7:g5;8:g6;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
20:05,1205,"g1,g2,g7","g1,g2,g3",1:g1;2:g2;3:g7;4:g9;5:g3;6:g4;7:g5;8:g6;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
20:10,1210,"g9,g5,g6","g1,g2,g8",1:g9;2:g5;3:g6;4:g7;5:g1;6:g2;7:g3;8:g4;9:g8,1:g1;2:g2;3:g8;4:g9;5:g6;6:g3;7:g5;8:g7;9:g4
20:15,1215,"g7,g1,g5","g1,g2,g3",1:g7;2:g1;3:g5;4:g9;5:g2;6:g3;7:g4;8:g6;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
20:20,1220,"g1,g6,g2","g1,g2,g3",1:g1;2:g6;3:g2;4:g3;5:g4;6:g5;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
20:25,1225,"g6,g1,g2","g1,g2,g3",1:g6;2:g1;3:g2;4:g3;5:g4;6:g5;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
20:30,1230,"g1,g6,g9","g9,g7,g6",1:g1;2:g6;3:g9;4:g2;5:g3;6:g4;7:g5;8:g7;9:g8,1:g9;2:g7;3:g6;4:g1;5:g5;6:g2;7:g3;8:g8;9:g4
20:35,1235,"g6,g1,g9","g1,g2,g3",1:g6;2:g1;3:g9;4:g2;5:g3;6:g4;7:g5;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
20:40,1240,"g1,g6,g9","g1,g2,g3",1:g1;2:g6;3:g9;4:g2;5:g3;6:g4;7:g5;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
20:45,1245,"g1,g9,g2","g6,g1,g9",1:g1;2:g9;3:g2;4:g3;5:g4;6:g5;7:g6;8:g7;9:g8,1:g6;2:g1;3:g9;4:g2;5:g7;6:g8;7:g5;8:g3;9:g4
20:50,1250,"g4,g6,g9","g1,g2,g3",1:g4;2:g6;3:g9;4:g1;5:g2;6:g3;7:g5;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
20:55,1255,"g9,g3,g1","g1,g2,g3",1:g9;2:g3;3:g1;4:g2;5:g4;6:g5;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
21:00,1260,"g9,g1,g2","g1,g2,g3",1:g9;2:g1;3:g2;4:g3;5:g4;6:g5;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
21:05,1265,"g9,g1,g2","g1,g2,g3",1:g9;2:g1;3:g2;4:g3;5:g4;6:g5;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
21:10,1270,"g9,g5,g1","g9,g6,g1",1:g9;2:g5;3:g1;4:g2;5:g3;6:g4;7:g6;8:g7;9:g8,1:g9;2:g6;3:g1;4:g4;5:g2;6:g7;7:g8;8:g3;9:g5
21:15,1275,"g4,g9,g1","g1,g2,g3",1:g4;2:g9;3:g1;4:g2;5:g3;6:g5;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
21:20,1280,"g4,g9,g1","g1,g2,g3",1:g4;2:g9;3:g1;4:g2;5:g3;6:g5;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
21:25,1285,"g5,g9,g1","g1,g2,g3",1:g5;2:g9;3:g1;4:g2;5:g3;6:g4;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
21:30,1290,"g5,g9,g1","g9,g5,g7",1:g5;2:g9;3:g1;4:g2;5:g3;6:g4;7:g6;8:g7;9:g8,1:g9;2:g5;3:g7;4:g8;5:g2;6:g4;7:g6;8:g1;9:g3
21:35,1295,"g9,g2,g1","g1,g2,g3",1:g9;2:g2;3:g1;4:g3;5:g4;6:g5;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
21:40,1300,"g9,g1,g2","g1,g2,g3",1:g9;2:g1;3:g2;4:g3;5:g4;6:g5;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
21:45,1305,"g9,g1,g2","g9,g5,g8",1:g9;2:g1;3:g2;4:g3;5:g4;6:g5;7:g6;8:g7;9:g8,1:g9;2:g5;3:g8;4:g2;5:g6;6:g1;7:g7;8:g3;9:g4
21:50,1310,"g9,g1,g2","g1,g2,g3",1:g9;2:g1;3:g2;4:g3;5:g4;6:g5;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
21:55,1315,"g9,g1,g2","g1,g2,g3",1:g9;2:g1;3:g2;4:g3;5:g4;6:g5;7:g6;8:g7;9:g8,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
22:00,1320,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
22:05,1325,"g1,g2,g3","g9,g6,g8",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g9;2:g6;3:g8;4:g1;5:g7;6:g3;7:g5;8:g2;9:g4
22:10,1330,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
22:15,1335,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
22:20,1340,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
22:25,1345,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
22:30,1350,"g1,g2,g3","g8,g7,g1",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g8;2:g7;3:g1;4:g6;5:g3;6:g5;7:g9;8:g4;9:g2
22:35,1355,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
22:40,1360,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
22:45,1365,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
22:50,1370,"g1,g2,g3","g1,g3,g5",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g3;3:g5;4:g6;5:g7;6:g8;7:g9;8:g2;9:g4
22:55,1375,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
23:00,1380,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
23:05,1385,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
23:10,1390,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
23:15,1395,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
23:16,1396,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
23:20,1400,"g1,g2,g3","g1,g2,g3",1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9,1:g1;2:g2;3:g3;4:g4;5:g5;6:g6;7:g7;8:g8;9:g9
