time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
20:15,1215,14532,7767,-67219,-770,67143,-2883,9463,12642,-7655,33020
20:20,1220,14532,7767,-67219,-770,67143,-2883,9463,12642,-7655,33020
20:25,1225,14532,7767,-67219,-770,67143,-2883,9463,12642,-7655,33020
20:30,1230,12549,5214,-66511,-1707,72374,-2883,7759,13828,-2040,38583
20:35,1235,12549,5214,-66511,-1707,72374,-2883,7759,13828,-2040,38583
20:40,1240,12549,5214,-66511,-1707,72374,-2883,7759,13828,-2040,38583
20:45,1245,11342,10154,-66974,-1955,72374,-652,5916,12437,-1274,41368
20:50,1250,11342,10154,-66974,-1955,72374,-652,5916,12437,-1274,41368
20:55,1255,11342,10154,-66974,-1955,72374,-652,5916,12437,-1274,41368
21:00,1260,11342,10154,-66974,-1955,72374,-652,5916,12437,-1274,41368
21:05,1265,11342,10154,-66974,-1955,72374,-652,5916,12437,-1274,41368
21:10,1270,10898,15068,-69835,-1955,72374,-1643,3698,12437,-2640,38402
21:15,1275,10898,15068,-69835,-1955,72374,-1643,3698,12437,-2640,38402
21:20,1280,10898,15068,-69835,-1955,72374,-1643,3698,12437,-2640,38402
21:25,1285,10898,15068,-69835,-1955,72374,-1643,3698,12437,-2640,38402
21:30,1290,10631,16881,-72312,-2561,72126,-2153,3858,11915,-4427,33958
21:35,1295,10631,16881,-72312,-2561,72126,-2153,3858,11915,-4427,33958
21:40,1300,10631,16881,-72312,-2561,72126,-2153,3858,11915,-4427,33958
21:45,1305,9742,16105,-73334,-2650,72126,-997,2422,11743,-4450,30707
21:50,1310,9742,16105,-73334,-2650,72126,-997,2422,11743,-4450,30707
21:55,1315,9742,16105,-73334,-2650,72126,-997,2422,11743,-4450,30707
22:00,1320,9742,16105,-73334,-2650,72126,-997,2422,11743,-4450,30707
22:05,1325,9305,15591,-74610,-2650,71954,-1353,1889,11743,-2842,29027
22:10,1330,9305,15591,-74610,-2650,71954,-1353,1889,11743,-2842,29027
22:15,1335,9305,15591,-74610,-2650,71954,-1353,1889,11743,-2842,29027
22:20,1340,9305,15591,-74610,-2650,71954,-1353,1889,11743,-2842,29027
22:25,1345,9305,15591,-74610,-2650,71954,-1353,1889,11743,-2842,29027
22:30,1350,9305,20976,-74610,-2650,71954,-1353,1889,11226,-3352,33385
22:35,1355,9305,20976,-74610,-2650,71954,-1353,1889,11226,-3352,33385
22:40,1360,9305,20976,-74610,-2650,71954,-1353,1889,11226,-3352,33385
22:45,1365,9305,20976,-74610,-2650,71954,-1353,1889,11226,-3352,33385
22:50,1370,9305,22258,-74610,-2650,71954,-1353,1889,11226,-3352,34667
22:55,1375,9305,22258,-74610,-2650,71954,-1353,1889,11226,-3352,34667
23:00,1380,9305,22258,-74610,-2650,71954,-1353,1889,11226,-3352,34667
23:05,1385,9305,22258,-74610,-2650,71954,-1353,1889,11226,-3352,34667
23:10,1390,9305,22258,-74610,-2650,71954,-1353,1889,11226,-3352,34667
23:15,1395,9305,22258,-74610,-2650,71954,-1353,1889,11226,-3352,34667
23:16,1396,9305,22258,-74610,-2650,71954,-1353,1889,11226,-3352,34667
23:20,1400,9305,22258,-74610,-2650,71954,-1353,1889,11226,-3352,34667
